region_code,aip_cycle,from_fix,to_fix,airway,route_id,route_code,leg_sequence
CN,2605,MATNU,PINOT,W115,CN-2605-ZSQD-RCMQ-01,ZSQD-RCMQ-01,2
CN,2605,MATNU,PINOT,W115,CN-2605-ZSQD-RCTP-01,ZSQD-RCTP-01,2
CN,2605,MATNU,PINOT,W115,CN-2605-ZSQD-RCYU-01,ZSQD-RCYU-01,2
CN,2605,MATNU,PINOT,W115,CN-2605-ZSQD-VHHH-01,ZSQD-VHHH-01,2
CN,2605,MATNU,PINOT,W115,CN-2605-ZSQD-VHHH-02,ZSQD-VHHH-02,2
CN,2605,MATNU,PINOT,W115,CN-2605-ZSQD-VMMC-01,ZSQD-VMMC-01,2
CN,2605,MATNU,PINOT,W115,CN-2605-ZSQD-VMMC-02,ZSQD-VMMC-02,2
CN,2605,MATNU,PINOT,W115,CN-2605-ZSQD-VMMC-03,ZSQD-VMMC-03,2
CN,2605,MATNU,PINOT,W115,CN-2605-ZSYA-RCTP-01,ZSYA-RCTP-01,4
RU,2605,MATUB,LEDNU,H24,RU-2605-H24-12997,H24,573
GB,2605,MATUT,ROBOP,M147,GB-2605-M147-5554,M147,3
FR,2605,MAVAC,PERIG,A34,FR-2605-A34-635,A34,14
RU,2605,MAVUN,DEPOR,H24,RU-2605-H24-12997,H24,997
FR,2605,MAXOS,RIXOT,UT250,FR-2605-UT250-5118,UT250,2
GB,2605,MAYFIELD,MIDHURST,L18,GB-2605-L18-1112,L18,4
CN,2605,MDJ,UGABI,W39,CN-2605-ZYMD-BISUN-01,ZYMD-BISUN-01,1
FR,2605,MEBAK,MADOT,H38,FR-2605-H38-1862,H38,2
FR,2605,MEBAK,SOPAD,UP991,FR-2605-UP991-3825,UP991,5
RU,2605,MEBAR,PETAP,H24,RU-2605-H24-12997,H24,725
FR,2605,MEBEL,TINOT,UN854,FR-2605-UN854-3288,UN854,2
RU,2605,MEBUP,TOFRI,H24,RU-2605-H24-4557,H24,547
FR,2605,MEDAP,GAILLACCASTELNEAUDEMONTMIRAIL,G39,FR-2605-G39-1387,G39,3
FR,2605,MEDIL,PITHI,N872,FR-2605-N872-3564,N872,1
FR,2605,MEDIM,PENDU,L615,FR-2605-L615-2285,L615,13
FR,2605,MEDOK,AMFOU,R161,FR-2605-R161-4519,R161,12
FR,2605,MEDUS,GIVOR,V35,FR-2605-V35-5865,V35,4
RU,2605,MEFIR,IBRAL,H24,RU-2605-H24-12997,H24,761
RU,2605,MEGAS,POTKE,H24,RU-2605-H24-12997,H24,435
GB,2605,MEGEL,AMFEP,Z150,GB-2605-Z150-18929,Z150,1
GB,2605,MEGEL,BARMI,P25,GB-2605-P25-11456,P25,4
FR,2605,MEGER,GUNPI,Y16,FR-2605-Y16-5992,Y16,1
RU,2605,MEGTE,APSAS,H24,RU-2605-H24-4557,H24,41
RU,2605,MEGTE,ORVES,H24,RU-2605-H24-12997,H24,570
RU,2605,MEKSI,IMETA,H24,RU-2605-H24-9324,H24,492
RU,2605,MELAM,TINEM,H24,RU-2605-H24-9324,H24,239
RU,2605,MELEK,KUTAL,H24,RU-2605-H24-4557,H24,486
RU,2605,MELIM,NEGER,H24,RU-2605-H24-9324,H24,606
RU,2605,MEMBA,OKLIN,H24,RU-2605-H24-9324,H24,381
RU,2605,MEMUR,ABROG,H24,RU-2605-H24-12997,H24,371
CN,2605,MENED,ANRUG,W276,CN-2605-ZBAD-NONIM-01,ZBAD-NONIM-01,3
CN,2605,MENED,ARELA,W276,CN-2605-ZBAD-LINSO-02,ZBAD-LINSO-02,3
CN,2605,MENED,LOVRA,W276,CN-2605-RCBS-ZLXY-01,RCBS-ZLXY-01,8
CN,2605,MENED,LOVRA,W276,CN-2605-RCKH-ZLXY-01,RCKH-ZLXY-01,8
CN,2605,MENED,LOVRA,W276,CN-2605-RCMQ-ZLXY-01,RCMQ-ZLXY-01,8
CN,2605,MENED,LOVRA,W276,CN-2605-RCQC-ZLXY-01,RCQC-ZLXY-01,8
CN,2605,MENED,LOVRA,W276,CN-2605-RCTP-ZLXY-01,RCTP-ZLXY-01,8
CN,2605,MENED,LOVRA,W276,CN-2605-RCYU-ZLXY-01,RCYU-ZLXY-01,8
FR,2605,MENOX,ENUPA,G7,FR-2605-G7-1093,G7,24
FR,2605,MENOX,OLUGI,R31,FR-2605-R31-4272,R31,7
FR,2605,MERLU,CALNO,A32,FR-2605-A32-600,A32,1
FR,2605,MERLU,DIVUL,M622,FR-2605-M622-2615,M622,5
FR,2605,MERLU,GURPA,A3,FR-2605-A3-71,A3,29
RU,2605,MESKO,BI,H24,RU-2605-H24-20710,H24,408
RU,2605,MEZET,RUBEK,H24,RU-2605-H24-12997,H24,766
FR,2605,MEZIN,AGREV,G53,FR-2605-G53-1456,G53,2
FR,2605,MEZIN,MEBAK,UP991,FR-2605-UP991-3825,UP991,4
FR,2605,MEZIN,MONTELIMARANCONE,R161,FR-2605-R161-4519,R161,9
FR,2605,MEZIN,NELEN,Z42,FR-2605-Z42-6609,Z42,5
RU,2605,MIDET,NH,H24,RU-2605-H24-9324,H24,640
GB,2605,MIDHURST,GILDA,L620,GB-2605-L620-3943,L620,10
GB,2605,MIDHURST,LAMBOURNE,L980,GB-2605-L980-4339,L980,6
GB,2605,MIDHURST,LINDY,L151,GB-2605-L151-2091,L151,3
GB,2605,MIDHURST,MAXIT,Y803,GB-2605-Y803-18541,Y803,3
GB,2605,MIDHURST,MODMI,M185,GB-2605-M185-5927,M185,5
GB,2605,MIDHURST,MODMI,UM185,GB-2605-UM185-15619,UM185,5
GB,2605,MIDHURST,VAPID,L18,GB-2605-L18-1112,L18,5
GB,2605,MIDHURST,WOODLEY,L612,GB-2605-L612-3509,L612,5
GB,2605,MIDHURST,WOODLEY,UL612,GB-2605-UL612-15033,UL612,5
GB,2605,MIDJO,ELLIQ,N42,GB-2605-N42-7763,N42,1
GB,2605,MIDJO,NOKIN,P17,GB-2605-P17-11054,P17,9
RU,2605,MIFAN,BELOZERSKVORDME,H24,RU-2605-H24-12997,H24,14
RU,2605,MIFAN,BODAYBOVORDME,H24,RU-2605-H24-4557,H24,776
RU,2605,MIFAN,OLIRU,H24,RU-2605-H24-9324,H24,131
RU,2605,MIFRA,SUBEK,H24,RU-2605-H24-12997,H24,193
CN,2605,MIGIR,ALGOV,W193,CN-2605-SAGAG-NIXAL,SAGAG-NIXAL,5
CN,2605,MIGIR,ALGOV,W193,CN-2605-SAGAG-ZBHH-01,SAGAG-ZBHH-01,5
CN,2605,MIGIR,ALGOV,W193,CN-2605-SAGAG-ZBOW-01,SAGAG-ZBOW-01,5
CN,2605,MIGIR,ALGOV,W193,CN-2605-ZPPP-ARGUK-01,ZPPP-ARGUK-01,4
CN,2605,MIGIR,ALGOV,W193,CN-2605-ZUTF-ARGUK-01,ZUTF-ARGUK-01,3
CN,2605,MIGIR,ALGOV,W193,CN-2605-ZUTF-POLHO-01,ZUTF-POLHO-01,3
CN,2605,MIGIR,ALGOV,W193,CN-2605-ZUUU-ARGUK-01,ZUUU-ARGUK-01,3
CN,2605,MIGIR,ALGOV,W193,CN-2605-ZUUU-NIXAL-01,ZUUU-NIXAL-01,3
CN,2605,MIGIR,ALGOV,W193,CN-2605-ZUUU-POLHO-01,ZUUU-POLHO-01,3
CN,2605,MIGIR,ALGOV,W193,CN-2605-ZUUU-SIMLI-01,ZUUU-SIMLI-01,3
CN,2605,MIGIR,YLX,W193,CN-2605-KATBO-ZBDS-01,KATBO-ZBDS-01,6
CN,2605,MIGIR,YLX,W193,CN-2605-SAGAG-ZBDS-01,SAGAG-ZBDS-01,5
CN,2605,MIGOL,APITO,A326,CN-2605-ZSPD-APITO-01,ZSPD-APITO-01,2
CN,2605,MIGOL,IKEKA,A326,CN-2605-RCKH-ZSYT-01,RCKH-ZSYT-01,2
CN,2605,MIGOL,IKEKA,A326,CN-2605-RCTP-ZSYT-01,RCTP-ZSYT-01,2
CN,2605,MIGOL,IKEKA,A326,CN-2605-RCYU-ZSYT-01,RCYU-ZSYT-01,2
CN,2605,MIGOL,KASKA,B591,CN-2605-ZBLA-RCTP-01,ZBLA-RCTP-01,5
CN,2605,MIGOL,KASKA,B591,CN-2605-ZSYT-RCKH-01,ZSYT-RCKH-01,3
CN,2605,MIGOL,KASKA,B591,CN-2605-ZSYT-RCTP-01,ZSYT-RCTP-01,3
CN,2605,MIGOL,KASKA,B591,CN-2605-ZSYT-RCYU-01,ZSYT-RCYU-01,3
CN,2605,MIGOL,KASKA,B591,CN-2605-ZYCC-RCKH-01,ZYCC-RCKH-01,4
CN,2605,MIGOL,KASKA,B591,CN-2605-ZYCC-RCMQ-01,ZYCC-RCMQ-01,4
CN,2605,MIGOL,KASKA,B591,CN-2605-ZYCC-RCTP-01,ZYCC-RCTP-01,4
CN,2605,MIGOL,KASKA,B591,CN-2605-ZYCC-RCYU-01,ZYCC-RCYU-01,4
CN,2605,MIGOL,KASKA,B591,CN-2605-ZYHB-RCKH-01,ZYHB-RCKH-01,6
CN,2605,MIGOL,KASKA,B591,CN-2605-ZYHB-RCMQ-01,ZYHB-RCMQ-01,6
CN,2605,MIGOL,KASKA,B591,CN-2605-ZYHB-RCTP-01,ZYHB-RCTP-01,6
CN,2605,MIGOL,KASKA,B591,CN-2605-ZYHB-RCYU-01,ZYHB-RCYU-01,6
CN,2605,MIGOL,KASKA,B591,CN-2605-ZYTL-RCKH-01,ZYTL-RCKH-01,2
CN,2605,MIGOL,KASKA,B591,CN-2605-ZYTL-RCTP-01,ZYTL-RCTP-01,2
CN,2605,MIGOL,KASKA,B591,CN-2605-ZYTL-RCYU-01,ZYTL-RCYU-01,2
CN,2605,MIGOL,KASKA,B591,CN-2605-ZYTX-RCKH-01,ZYTX-RCKH-01,4
CN,2605,MIGOL,KASKA,B591,CN-2605-ZYTX-RCTP-01,ZYTX-RCTP-01,4
CN,2605,MIGOL,KASKA,B591,CN-2605-ZYTX-RCYU-01,ZYTX-RCYU-01,4
CN,2605,MIGOL,SANKO,A326,CN-2605-RCKH-ZYCC-01,RCKH-ZYCC-01,2
CN,2605,MIGOL,SANKO,A326,CN-2605-RCKH-ZYHB-01,RCKH-ZYHB-01,2
CN,2605,MIGOL,SANKO,A326,CN-2605-RCKH-ZYTL-01,RCKH-ZYTL-01,2
CN,2605,MIGOL,SANKO,A326,CN-2605-RCKH-ZYTX-01,RCKH-ZYTX-01,2
CN,2605,MIGOL,SANKO,A326,CN-2605-RCMQ-ZYCC-01,RCMQ-ZYCC-01,2
CN,2605,MIGOL,SANKO,A326,CN-2605-RCMQ-ZYHB-01,RCMQ-ZYHB-01,2
CN,2605,MIGOL,SANKO,A326,CN-2605-RCTP-ZBLA-01,RCTP-ZBLA-01,2
CN,2605,MIGOL,SANKO,A326,CN-2605-RCTP-ZYCC-01,RCTP-ZYCC-01,2
CN,2605,MIGOL,SANKO,A326,CN-2605-RCTP-ZYHB-01,RCTP-ZYHB-01,2
CN,2605,MIGOL,SANKO,A326,CN-2605-RCTP-ZYTL-01,RCTP-ZYTL-01,2
CN,2605,MIGOL,SANKO,A326,CN-2605-RCTP-ZYTX-01,RCTP-ZYTX-01,2
CN,2605,MIGOL,SANKO,A326,CN-2605-RCYU-ZYCC-01,RCYU-ZYCC-01,2
CN,2605,MIGOL,SANKO,A326,CN-2605-RCYU-ZYHB-01,RCYU-ZYHB-01,2
CN,2605,MIGOL,SANKO,A326,CN-2605-RCYU-ZYTL-01,RCYU-ZYTL-01,2
CN,2605,MIGOL,SANKO,A326,CN-2605-RCYU-ZYTX-01,RCYU-ZYTX-01,2
RU,2605,MIGRI,RENTU,H24,RU-2605-H24-4557,H24,808
RU,2605,MIGRI,RONIT,H24,RU-2605-H24-9324,H24,83
RU,2605,MIGRI,TUNOB,H24,RU-2605-H24-20710,H24,83
RU,2605,MIGRO,UTEDA,H24,RU-2605-H24-9324,H24,287
RU,2605,MIGTI,BIBET,H24,RU-2605-H24-20710,H24,664
RU,2605,MIGTI,OSMIM,H24,RU-2605-H24-12997,H24,47
RU,2605,MIGTU,PETAP,H24,RU-2605-H24-20710,H24,540
RU,2605,MIGTU,UMUTA,H24,RU-2605-H24-12997,H24,464
RU,2605,MIKFO,AMLUK,H24,RU-2605-H24-4557,H24,57
RU,2605,MIKFO,ZOVKI,H24,RU-2605-H24-12997,H24,281
CN,2605,MIKIP,BUBDA,A461,CN-2605-ZGGG-ARGUK-01,ZGGG-ARGUK-01,1
CN,2605,MIKIP,BUBDA,A461,CN-2605-ZGGG-INTIK-01,ZGGG-INTIK-01,1
CN,2605,MIKIP,BUBDA,A461,CN-2605-ZGGG-NIXAL-01,ZGGG-NIXAL-01,1
CN,2605,MIKIP,BUBDA,A461,CN-2605-ZGGG-POLHO-01,ZGGG-POLHO-01,1
CN,2605,MIKIP,BUBDA,A461,CN-2605-ZGGG-SIMLI-01,ZGGG-SIMLI-01,1
FR,2605,MIKRU,USANO,Y1,FR-2605-Y1-5945,Y1,9
RU,2605,MIKUS,IMANA,H24,RU-2605-H24-12997,H24,638
RU,2605,MIKUS,SOTIG,H24,RU-2605-H24-20710,H24,242
RU,2605,MILGA,GIMAK,H24,RU-2605-H24-20710,H24,447
FR,2605,MILNO,CAPCO,A3,FR-2605-A3-71,A3,34
FR,2605,MILNO,EVIRI,G702,FR-2605-G702-1703,G702,1
FR,2605,MILPA,ARGIS,Z66,FR-2605-Z66-6695,Z66,1
FR,2605,MILPA,EPINALMIRECOURT,V27,FR-2605-V27-5807,V27,12
FR,2605,MILPA,GEVEA,Y1,FR-2605-Y1-5945,Y1,2
FR,2605,MILPA,GIRKU,T11,FR-2605-T11-4613,T11,12
FR,2605,MILPA,VADAR,Z600,FR-2605-Z600-6963,Z600,3
FR,2605,MILPA,VEROX,UN867,FR-2605-UN867-3484,UN867,10
RU,2605,MILSU,ABALI,H24,RU-2605-H24-20710,H24,206
RU,2605,MILUN,NOGBA,H24,RU-2605-H24-9324,H24,534
RU,2605,MILUN,OSNOK,FL055,RU-2605-FL055-2113,FL055,354
GB,2605,MIMVA,EMLON,L602,GB-2605-L602-2797,L602,1
FR,2605,MINDI,MEZIN,R161,FR-2605-R161-4519,R161,8
FR,2605,MINDI,VEROT,T544,FR-2605-T544-5388,T544,6
RU,2605,MININ,MAMAT,H24,RU-2605-H24-9324,H24,465
RU,2605,MINMA,BILRU,H24,RU-2605-H24-9324,H24,40
RU,2605,MINMA,OSBOB,H24,RU-2605-H24-12997,H24,918
RU,2605,MINOR,NEVKI,H24,RU-2605-H24-12997,H24,319
FR,2605,MINPA,PESAN,A27,FR-2605-A27-514,A27,5
RU,2605,MINPU,DIKDA,H24,RU-2605-H24-4557,H24,408
CN,2605,MIPAG,TEPID,W21,CN-2605-ZGSZ-ARGUK-01,ZGSZ-ARGUK-01,1
CN,2605,MIPAG,TEPID,W21,CN-2605-ZGSZ-BISUN-01,ZGSZ-BISUN-01,1
CN,2605,MIPAG,TEPID,W21,CN-2605-ZGSZ-GOPTO-01,ZGSZ-GOPTO-01,1
CN,2605,MIPAG,TEPID,W21,CN-2605-ZGSZ-GOPTO-02,ZGSZ-GOPTO-02,1
CN,2605,MIPAG,TEPID,W21,CN-2605-ZGSZ-INTIK-01,ZGSZ-INTIK-01,1
CN,2605,MIPAG,TEPID,W21,CN-2605-ZGSZ-MORIT-01,ZGSZ-MORIT-01,1
CN,2605,MIPAG,TEPID,W21,CN-2605-ZGSZ-NIXAL-01,ZGSZ-NIXAL-01,1
CN,2605,MIPAG,TEPID,W21,CN-2605-ZGSZ-POLHO-01,ZGSZ-POLHO-01,1
CN,2605,MIPAG,TEPID,W21,CN-2605-ZGSZ-RULAD-01,ZGSZ-RULAD-01,1
CN,2605,MIPAG,TEPID,W21,CN-2605-ZGSZ-SARIN-01,ZGSZ-SARIN-01,1
CN,2605,MIPAG,TEPID,W21,CN-2605-ZGSZ-SARIN-03,ZGSZ-SARIN-03,1
CN,2605,MIPAG,TEPID,W21,CN-2605-ZGSZ-SIMLI-01,ZGSZ-SIMLI-01,1
RU,2605,MIPMA,IPTEN,H24,RU-2605-H24-4557,H24,359
GB,2605,MIPVO,DITOB,P25,GB-2605-P25-11456,P25,2
FR,2605,MIRBA,SECHE,R17,FR-2605-R17-4200,R17,3
RU,2605,MIRDU,OGBAR,H24,RU-2605-H24-12997,H24,523
RU,2605,MIRDU,OGBAR,H24,RU-2605-H24-20710,H24,372
RU,2605,MIRDU,RUGUT,H24,RU-2605-H24-4557,H24,607
FR,2605,MIRGU,BUZUC,R111,FR-2605-R111-4458,R111,6
FR,2605,MIRGU,TIRSO,A53,FR-2605-A53-738,A53,13
RU,2605,MIRMU,MAKSI,H24,RU-2605-H24-12997,H24,753
RU,2605,MIRNYVORDME,NITNO,H24,RU-2605-H24-9324,H24,372
RU,2605,MISOR,BI,H24,RU-2605-H24-4557,H24,129
RU,2605,MISOR,OBUSI,H24,RU-2605-H24-12997,H24,1211
RU,2605,MITKI,BAKUN,H24,RU-2605-H24-12997,H24,1197
GB,2605,MITSO,RIMTO,L46,GB-2605-L46-1510,L46,4
RU,2605,MIZAL,KENER,FL055,RU-2605-FL055-2113,FL055,38
CN,2605,MLT,SAMAS,DCT,CN-2605-ZJHK-ASSAD-01,ZJHK-ASSAD-01,1
CN,2605,MLT,SAMAS,DCT,CN-2605-ZJHK-LAMEN-01,ZJHK-LAMEN-01,1
CN,2605,MLT,SAMAS,DCT,CN-2605-ZJHK-RCKH-01,ZJHK-RCKH-01,1
CN,2605,MLT,SAMAS,DCT,CN-2605-ZJHK-RCMQ-01,ZJHK-RCMQ-01,1
CN,2605,MLT,SAMAS,DCT,CN-2605-ZJHK-RCTP-01,ZJHK-RCTP-01,1
CN,2605,MLT,SAMAS,DCT,CN-2605-ZJHK-RCYU-01,ZJHK-RCYU-01,1
CN,2605,MLT,SAMAS,DCT,CN-2605-ZJHK-SIKOU-01,ZJHK-SIKOU-01,1
CN,2605,MLT,SAMAS,DCT,CN-2605-ZJHK-VHHH-01,ZJHK-VHHH-01,1
CN,2605,MLT,SAMAS,DCT,CN-2605-ZJHK-VMMC-01,ZJHK-VMMC-01,1
FR,2605,MOBLO,UBIMA,N853,FR-2605-N853-3280,N853,2
FR,2605,MOBLO,VALOR,Y224,FR-2605-Y224-6364,Y224,1
FR,2605,MOBRO,PITAV,J150,FR-2605-J150-2071,J150,6
RU,2605,MOBTU,LESHUKONSKOYEVORDME,H24,RU-2605-H24-20710,H24,557
GB,2605,MOCHA,WAFIL,Y905,GB-2605-Y905-18678,Y905,9
GB,2605,MOCQO,PEPZE,P16,GB-2605-P16-10836,P16,12
GB,2605,MODMI,OCKHAM,M185,GB-2605-M185-5927,M185,6
GB,2605,MODMI,OCKHAM,UM185,GB-2605-UM185-15619,UM185,6
GB,2605,MOFWE,MONTY,P16,GB-2605-P16-10836,P16,15
GB,2605,MOGLI,BETAX,L613,GB-2605-L613-3848,L613,4
GB,2605,MOGLI,LESTA,UP6,GB-2605-UP6-16580,UP6,1
GB,2605,MOGMO,BETWEEN,L60,GB-2605-L60-1615,L60,8
RU,2605,MOGPI,IDRAK,FL055,RU-2605-FL055-2113,FL055,263
RU,2605,MOGPI,ODMET,H24,RU-2605-H24-4557,H24,566
RU,2605,MOGRA,AGMUT,H24,RU-2605-H24-9324,H24,402
GB,2605,MOGTA,AMPIT,UY124,GB-2605-UY124-17198,UY124,2
GB,2605,MOGTA,AMPIT,Y124,GB-2605-Y124-18134,Y124,2
GB,2605,MOGTA,EKLAD,UY53,GB-2605-UY53-17118,UY53,5
GB,2605,MOGTA,EKLAD,Y53,GB-2605-Y53-17705,Y53,6
RU,2605,MOGTO,LORTI,H24,RU-2605-H24-20710,H24,403
GB,2605,MOKBU,ITVIP,Q70,GB-2605-Q70-13584,Q70,2
FR,2605,MOKDI,MINPA,A27,FR-2605-A27-514,A27,4
RU,2605,MOKED,KESON,H24,RU-2605-H24-20710,H24,285
RU,2605,MOKET,ARNUP,H24,RU-2605-H24-12997,H24,1018
RU,2605,MOKET,MANOD,H24,RU-2605-H24-4557,H24,152
FR,2605,MOKIP,MILPA,Y1,FR-2605-Y1-5945,Y1,1
RU,2605,MOKIT,SUMES,H24,RU-2605-H24-12997,H24,882
RU,2605,MOKNA,MUROT,H24,RU-2605-H24-4557,H24,604
FR,2605,MOKOR,ANGERS,UN741,FR-2605-UN741-3214,UN741,3
FR,2605,MOKOR,BAGAD,UT183,FR-2605-UT183-5084,UT183,3
FR,2605,MOKOR,OLEBA,UN873,FR-2605-UN873-3628,UN873,3
FR,2605,MOKOR,TERPO,UN867,FR-2605-UN867-3484,UN867,3
FR,2605,MOKOR,TERPO,UP87,FR-2605-UP87-3711,UP87,2
RU,2605,MOKRO,IDESU,H24,RU-2605-H24-12997,H24,174
RU,2605,MOKRO,NEKIR,FL055,RU-2605-FL055-2113,FL055,109
RU,2605,MOKSI,FA,H24,RU-2605-H24-4557,H24,291
RU,2605,MOKVI,KOSUL,H24,RU-2605-H24-12997,H24,764
RU,2605,MOLAG,SAKUR,H24,RU-2605-H24-4557,H24,135
RU,2605,MOLAG,TUROG,FL055,RU-2605-FL055-2113,FL055,22
FR,2605,MOLBA,TROYESBARBEREY,J301,FR-2605-J301-2098,J301,6
RU,2605,MOLEB,BEKMI,H24,RU-2605-H24-4557,H24,389
RU,2605,MOLED,OBABI,H24,RU-2605-H24-4557,H24,702
RU,2605,MOLEG,UGLIT,H24,RU-2605-H24-12997,H24,379
GB,2605,MOLIX,RAMID,L17,GB-2605-L17-1068,L17,1
RU,2605,MOLOD,ADOLI,H24,RU-2605-H24-4557,H24,328
FR,2605,MOLUS,GIGUS,Z32,FR-2605-Z32-6579,Z32,6
FR,2605,MOLUS,ODNUP,Z42,FR-2605-Z42-6609,Z42,16
FR,2605,MOLUS,VENAT,T330,FR-2605-T330-5185,T330,2
RU,2605,MOLUT,LAKIN,H24,RU-2605-H24-12997,H24,249
RU,2605,MOMER,KUDAS,H24,RU-2605-H24-4557,H24,746
RU,2605,MOMES,LUSAK,H24,RU-2605-H24-12997,H24,1021
RU,2605,MONAB,RINGU,H24,RU-2605-H24-4557,H24,704
RU,2605,MONAG,MISOR,H24,RU-2605-H24-4557,H24,128
RU,2605,MONAR,PIKOK,H24,RU-2605-H24-9324,H24,23
GB,2605,MONAV,BEKET,Y905,GB-2605-Y905-18678,Y905,4
FR,2605,MONCE,GROSTENQUIN,G7,FR-2605-G7-1093,G7,32
FR,2605,MONCE,POGOL,T123,FR-2605-T123-4981,T123,3
FR,2605,MONIX,MORIL,R17,FR-2605-R17-4200,R17,8
FR,2605,MONIX,RIBOU,B31,FR-2605-B31-1037,B31,2
RU,2605,MONOG,GOPNA,H24,RU-2605-H24-12997,H24,1089
FR,2605,MONOT,GIPEX,R161,FR-2605-R161-4519,R161,2
FR,2605,MONTELIMARANCONE,ABDIL,R161,FR-2605-R161-4519,R161,10
FR,2605,MONTELIMARANCONE,AMONI,V44,FR-2605-V44-5914,V44,1
FR,2605,MONTELIMARANCONE,AVIGNONCAUMONT,A6,FR-2605-A6-288,A6,17
FR,2605,MONTELIMARANCONE,EVALA,A3,FR-2605-A3-71,A3,18
FR,2605,MONTELIMARANCONE,RARUS,Z16,FR-2605-Z16-6469,Z16,5
FR,2605,MONTMEDYDUNSURMEUSE,RENSA,Z257,FR-2605-Z257-6872,Z257,1
FR,2605,MONTPELLIERMEDITERRANEE,DIVKO,UM731,FR-2605-UM731-2786,UM731,1
FR,2605,MONTPELLIERMEDITERRANEE,GIGNA,G393,FR-2605-G393-1632,G393,1
FR,2605,MONTPELLIERMEDITERRANEE,MARRI,Y25,FR-2605-Y25-6060,Y25,3
FR,2605,MONTU,BOBRI,A53,FR-2605-A53-738,A53,5
