region_code,aip_cycle,departure_code,arrival_code,route_id,route_code,lookup_rank
CN,2605,EDDP,ZSPD,CN-2605-RULAD-ZSPD-01,RULAD-ZSPD-01,405
CN,2605,EDDP,ZSPD,CN-2605-SARIN-ZSPD-02,SARIN-ZSPD-02,465
CN,2605,EDDT,ZBAA,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,128
CN,2605,EDDV,ZBAA,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,128
CN,2605,EDFH,ZBAA,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,128
CN,2605,EDFH,ZBDS,CN-2605-MORIT-ZBDS-01,MORIT-ZBDS-01,307
CN,2605,EDFH,ZBTJ,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,134
CN,2605,EDFH,ZHCC,CN-2605-NIXAL-ZHCC-01,NIXAL-ZHCC-01,327
CN,2605,EDFH,ZHCC,CN-2605-RULAD-ZHCC-01,RULAD-ZHCC-01,397
CN,2605,EDFH,ZLXY,CN-2605-MORIT-ZLXY-01,MORIT-ZLXY-01,314
CN,2605,EDFH,ZSNJ,CN-2605-NIXAL-ZSNJ-01,NIXAL-ZSNJ-01,334
CN,2605,EDFH,ZSPD,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,336
CN,2605,EDFH,ZSPD,CN-2605-RULAD-ZSPD-01,RULAD-ZSPD-01,405
CN,2605,EDFH,ZSPD,CN-2605-SARIN-ZSPD-01,SARIN-ZSPD-01,464
CN,2605,EDFH,ZUCK,CN-2605-MORIT-ZUCK-01,MORIT-ZUCK-01,316
CN,2605,EDFH,ZUCK,CN-2605-SARIN-ZUCK-01,SARIN-ZUCK-01,468
CN,2605,EDFH,ZUCK,CN-2605-SARIN-ZUCK-02,SARIN-ZUCK-02,469
CN,2605,EDFH,ZUUU,CN-2605-RULAD-ZUUU-01,RULAD-ZUUU-01,409
CN,2605,EDHI,ZBAA,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,128
CN,2605,EDHI,ZSPD,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,336
CN,2605,EDOP,ZHCC,CN-2605-NIXAL-ZHCC-01,NIXAL-ZHCC-01,327
CN,2605,EDOP,ZSPD,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,336
CN,2605,EETN,ZBSJ,CN-2605-NIXAL-ZBSJ-01,NIXAL-ZBSJ-01,323
CN,2605,EETN,ZBTJ,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,134
CN,2605,EETN,ZSPD,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,336
CN,2605,EFHK,ZBAA,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,128
CN,2605,EFHK,ZBAD,CN-2605-INTIK-ZBAD-01,INTIK-ZBAD-01,129
CN,2605,EFHK,ZGGG,CN-2605-MORIT-ZGGG-01,MORIT-ZGGG-01,308
CN,2605,EFHK,ZGGG,CN-2605-SARIN-ZGGG-01,SARIN-ZGGG-01,444
CN,2605,EFHK,ZHCC,CN-2605-NIXAL-ZHCC-01,NIXAL-ZHCC-01,327
CN,2605,EFHK,ZLXY,CN-2605-MORIT-ZLXY-01,MORIT-ZLXY-01,314
CN,2605,EFHK,ZSHC,CN-2605-NIXAL-ZSHC-01,NIXAL-ZSHC-01,333
CN,2605,EFHK,ZSJN,CN-2605-POLHO-ZSJN-01,POLHO-ZSJN-01,362
CN,2605,EFHK,ZSNJ,CN-2605-NIXAL-ZSNJ-01,NIXAL-ZSNJ-01,334
CN,2605,EFHK,ZSNJ,CN-2605-POLHO-ZSNJ-01,POLHO-ZSNJ-01,363
CN,2605,EFHK,ZSPD,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,336
CN,2605,EFHK,ZSPD,CN-2605-POLHO-ZSPD-01,POLHO-ZSPD-01,364
CN,2605,EFHK,ZSPD,CN-2605-RULAD-ZSPD-01,RULAD-ZSPD-01,405
CN,2605,EFHK,ZSPD,CN-2605-SARIN-ZSPD-02,SARIN-ZSPD-02,465
CN,2605,EFHK,ZUCK,CN-2605-MORIT-ZUCK-01,MORIT-ZUCK-01,316
CN,2605,EFHK,ZUTF,CN-2605-MORIT-ZUTF-01,MORIT-ZUTF-01,318
CN,2605,EFHK,ZUTF,CN-2605-SARIN-ZUTF-01,SARIN-ZUTF-01,472
CN,2605,EFHK,ZUUU,CN-2605-MORIT-ZUUU-01,MORIT-ZUUU-01,319
CN,2605,EFHK,ZUUU,CN-2605-SARIN-ZUUU-01,SARIN-ZUUU-01,474
CN,2605,EFHK,ZYHB,CN-2605-TELOK-ZYHB-01,TELOK-ZYHB-01,550
CN,2605,EGAE,ZBAA,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,128
CN,2605,EGAE,ZBAD,CN-2605-INTIK-ZBAD-01,INTIK-ZBAD-01,129
CN,2605,EGAE,ZBAD,CN-2605-SARIN-ZBAD-01,SARIN-ZBAD-01,441
CN,2605,EGAE,ZBTJ,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,134
CN,2605,EGAE,ZGGG,CN-2605-MORIT-ZGGG-01,MORIT-ZGGG-01,308
CN,2605,EGAE,ZGGG,CN-2605-SARIN-ZGGG-01,SARIN-ZGGG-01,444
CN,2605,EGAE,ZGHA,CN-2605-NIXAL-ZGHA-01,NIXAL-ZGHA-01,325
CN,2605,EGAE,ZGSZ,CN-2605-MORIT-ZGSZ-01,MORIT-ZGSZ-01,309
CN,2605,EGAE,ZGSZ,CN-2605-NIXAL-ZGSZ-01,NIXAL-ZGSZ-01,326
CN,2605,EGAE,ZGSZ,CN-2605-AGVUT-ZGSZ-01R,AGVUT-ZGSZ-01R,42
CN,2605,EGAE,ZGSZ,CN-2605-SARIN-ZGSZ-01,SARIN-ZGSZ-01,446
CN,2605,EGAE,ZGSZ,CN-2605-SARIN-ZGSZ-02,SARIN-ZGSZ-02,447
CN,2605,EGAE,ZHCC,CN-2605-NIXAL-ZHCC-01,NIXAL-ZHCC-01,327
CN,2605,EGAE,ZHEC,CN-2605-NIXAL-ZHEC-01,NIXAL-ZHEC-01,328
CN,2605,EGAE,ZHHH,CN-2605-NIXAL-ZHHH-01,NIXAL-ZHHH-01,329
CN,2605,EGAE,ZLXY,CN-2605-MORIT-ZLXY-01,MORIT-ZLXY-01,314
CN,2605,EGAE,ZLXY,CN-2605-SARIN-ZLXY-01,SARIN-ZLXY-01,455
CN,2605,EGAE,ZLXY,CN-2605-SARIN-ZLXY-02,SARIN-ZLXY-02,456
CN,2605,EGAE,ZSHC,CN-2605-NIXAL-ZSHC-01,NIXAL-ZSHC-01,333
CN,2605,EGAE,ZSPD,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,336
CN,2605,EGAE,ZSPD,CN-2605-POLHO-ZSPD-01,POLHO-ZSPD-01,364
CN,2605,EGAE,ZSPD,CN-2605-SARIN-ZSPD-01,SARIN-ZSPD-01,464
CN,2605,EGAE,ZSPD,CN-2605-TELOK-ZSPD-01,TELOK-ZSPD-01,548
CN,2605,EGAE,ZSQD,CN-2605-POLHO-ZSQD-02,POLHO-ZSQD-02,366
CN,2605,EGAE,ZSSS,CN-2605-NIXAL-ZSSS-01,NIXAL-ZSSS-01,337
CN,2605,EGAE,ZUCK,CN-2605-MORIT-ZUCK-01,MORIT-ZUCK-01,316
CN,2605,EGAE,ZUCK,CN-2605-SARIN-ZUCK-01,SARIN-ZUCK-01,468
CN,2605,EGAE,ZUCK,CN-2605-SARIN-ZUCK-02,SARIN-ZUCK-02,469
CN,2605,EGAE,ZUGY,CN-2605-MORIT-ZUGY-01,MORIT-ZUGY-01,317
CN,2605,EGAE,ZUGY,CN-2605-SARIN-ZUGY-01,SARIN-ZUGY-01,470
CN,2605,EGAE,ZUGY,CN-2605-SARIN-ZUGY-02,SARIN-ZUGY-02,471
CN,2605,EGAE,ZUTF,CN-2605-MORIT-ZUTF-01,MORIT-ZUTF-01,318
CN,2605,EGAE,ZUTF,CN-2605-AGVUT-ZUTF-01R,AGVUT-ZUTF-01R,44
CN,2605,EGAE,ZUTF,CN-2605-SARIN-ZUTF-01,SARIN-ZUTF-01,472
CN,2605,EGAE,ZUUU,CN-2605-MORIT-ZUUU-01,MORIT-ZUUU-01,319
CN,2605,EGAE,ZUUU,CN-2605-SARIN-ZUUU-01,SARIN-ZUUU-01,474
CN,2605,EGAE,ZUUU,CN-2605-SARIN-ZUUU-02,SARIN-ZUUU-02,475
CN,2605,EGAE,ZWWW,CN-2605-SARIN-ZWWW-01,SARIN-ZWWW-01,476
CN,2605,EGAE,ZYTX,CN-2605-TELOK-ZYTX-01,TELOK-ZYTX-01,552
CN,2605,EGCC,ZBAA,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,128
CN,2605,EGCC,ZBTJ,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,134
CN,2605,EGCC,ZGGG,CN-2605-MORIT-ZGGG-01,MORIT-ZGGG-01,308
CN,2605,EGCC,ZGGG,CN-2605-SARIN-ZGGG-01,SARIN-ZGGG-01,444
CN,2605,EGCC,ZGGG,CN-2605-SARIN-ZGGG-02,SARIN-ZGGG-02,445
CN,2605,EGCC,ZSPD,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,336
CN,2605,EGCC,ZUCK,CN-2605-MORIT-ZUCK-01,MORIT-ZUCK-01,316
CN,2605,EGCC,ZUCK,CN-2605-SARIN-ZUCK-01,SARIN-ZUCK-01,468
CN,2605,EGCC,ZUCK,CN-2605-SARIN-ZUCK-02,SARIN-ZUCK-02,469
CN,2605,EGGD,ZUCK,CN-2605-SARIN-ZUCK-02,SARIN-ZUCK-02,469
CN,2605,EGGW,ZBAA,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,128
CN,2605,EGGW,ZBAD,CN-2605-INTIK-ZBAD-01,INTIK-ZBAD-01,129
CN,2605,EGGW,ZBAD,CN-2605-SARIN-ZBAD-01,SARIN-ZBAD-01,441
CN,2605,EGGW,ZBTJ,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,134
CN,2605,EGGW,ZGGG,CN-2605-MORIT-ZGGG-01,MORIT-ZGGG-01,308
CN,2605,EGGW,ZGGG,CN-2605-SARIN-ZGGG-01,SARIN-ZGGG-01,444
CN,2605,EGGW,ZGHA,CN-2605-NIXAL-ZGHA-01,NIXAL-ZGHA-01,325
CN,2605,EGGW,ZGSZ,CN-2605-MORIT-ZGSZ-01,MORIT-ZGSZ-01,309
CN,2605,EGGW,ZGSZ,CN-2605-NIXAL-ZGSZ-01,NIXAL-ZGSZ-01,326
CN,2605,EGGW,ZGSZ,CN-2605-AGVUT-ZGSZ-01R,AGVUT-ZGSZ-01R,42
CN,2605,EGGW,ZGSZ,CN-2605-SARIN-ZGSZ-01,SARIN-ZGSZ-01,446
CN,2605,EGGW,ZGSZ,CN-2605-SARIN-ZGSZ-02,SARIN-ZGSZ-02,447
CN,2605,EGGW,ZHCC,CN-2605-NIXAL-ZHCC-01,NIXAL-ZHCC-01,327
CN,2605,EGGW,ZHEC,CN-2605-NIXAL-ZHEC-01,NIXAL-ZHEC-01,328
CN,2605,EGGW,ZHHH,CN-2605-NIXAL-ZHHH-01,NIXAL-ZHHH-01,329
CN,2605,EGGW,ZLXY,CN-2605-MORIT-ZLXY-01,MORIT-ZLXY-01,314
CN,2605,EGGW,ZLXY,CN-2605-SARIN-ZLXY-01,SARIN-ZLXY-01,455
CN,2605,EGGW,ZLXY,CN-2605-SARIN-ZLXY-02,SARIN-ZLXY-02,456
CN,2605,EGGW,ZSHC,CN-2605-NIXAL-ZSHC-01,NIXAL-ZSHC-01,333
CN,2605,EGGW,ZSPD,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,336
CN,2605,EGGW,ZSPD,CN-2605-POLHO-ZSPD-01,POLHO-ZSPD-01,364
CN,2605,EGGW,ZSPD,CN-2605-SARIN-ZSPD-01,SARIN-ZSPD-01,464
CN,2605,EGGW,ZSPD,CN-2605-TELOK-ZSPD-01,TELOK-ZSPD-01,548
CN,2605,EGGW,ZSQD,CN-2605-POLHO-ZSQD-02,POLHO-ZSQD-02,366
CN,2605,EGGW,ZSSS,CN-2605-NIXAL-ZSSS-01,NIXAL-ZSSS-01,337
CN,2605,EGGW,ZUCK,CN-2605-MORIT-ZUCK-01,MORIT-ZUCK-01,316
CN,2605,EGGW,ZUCK,CN-2605-SARIN-ZUCK-01,SARIN-ZUCK-01,468
CN,2605,EGGW,ZUCK,CN-2605-SARIN-ZUCK-02,SARIN-ZUCK-02,469
CN,2605,EGGW,ZUGY,CN-2605-MORIT-ZUGY-01,MORIT-ZUGY-01,317
CN,2605,EGGW,ZUGY,CN-2605-SARIN-ZUGY-01,SARIN-ZUGY-01,470
CN,2605,EGGW,ZUGY,CN-2605-SARIN-ZUGY-02,SARIN-ZUGY-02,471
CN,2605,EGGW,ZUTF,CN-2605-MORIT-ZUTF-01,MORIT-ZUTF-01,318
CN,2605,EGGW,ZUTF,CN-2605-AGVUT-ZUTF-01R,AGVUT-ZUTF-01R,44
CN,2605,EGGW,ZUTF,CN-2605-SARIN-ZUTF-01,SARIN-ZUTF-01,472
CN,2605,EGGW,ZUUU,CN-2605-MORIT-ZUUU-01,MORIT-ZUUU-01,319
CN,2605,EGGW,ZUUU,CN-2605-SARIN-ZUUU-01,SARIN-ZUUU-01,474
CN,2605,EGGW,ZUUU,CN-2605-SARIN-ZUUU-02,SARIN-ZUUU-02,475
CN,2605,EGGW,ZWWW,CN-2605-SARIN-ZWWW-01,SARIN-ZWWW-01,476
CN,2605,EGGW,ZYTX,CN-2605-TELOK-ZYTX-01,TELOK-ZYTX-01,552
CN,2605,EGHH,ZUUU,CN-2605-KAMUD-ZUUU-01,KAMUD-ZUUU-01,158
CN,2605,EGHH,ZWWW,CN-2605-KAMUD-ZWWW-01,KAMUD-ZWWW-01,160
CN,2605,EGKK,ZBAA,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,128
CN,2605,EGKK,ZBAD,CN-2605-INTIK-ZBAD-01,INTIK-ZBAD-01,129
CN,2605,EGKK,ZBAD,CN-2605-SARIN-ZBAD-01,SARIN-ZBAD-01,441
CN,2605,EGKK,ZBTJ,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,134
CN,2605,EGKK,ZGGG,CN-2605-MORIT-ZGGG-01,MORIT-ZGGG-01,308
CN,2605,EGKK,ZGGG,CN-2605-SARIN-ZGGG-01,SARIN-ZGGG-01,444
CN,2605,EGKK,ZGHA,CN-2605-NIXAL-ZGHA-01,NIXAL-ZGHA-01,325
CN,2605,EGKK,ZGSZ,CN-2605-MORIT-ZGSZ-01,MORIT-ZGSZ-01,309
CN,2605,EGKK,ZGSZ,CN-2605-NIXAL-ZGSZ-01,NIXAL-ZGSZ-01,326
CN,2605,EGKK,ZGSZ,CN-2605-AGVUT-ZGSZ-01R,AGVUT-ZGSZ-01R,42
CN,2605,EGKK,ZGSZ,CN-2605-SARIN-ZGSZ-01,SARIN-ZGSZ-01,446
CN,2605,EGKK,ZGSZ,CN-2605-SARIN-ZGSZ-02,SARIN-ZGSZ-02,447
CN,2605,EGKK,ZHCC,CN-2605-NIXAL-ZHCC-01,NIXAL-ZHCC-01,327
CN,2605,EGKK,ZHEC,CN-2605-NIXAL-ZHEC-01,NIXAL-ZHEC-01,328
CN,2605,EGKK,ZHHH,CN-2605-NIXAL-ZHHH-01,NIXAL-ZHHH-01,329
CN,2605,EGKK,ZLXY,CN-2605-MORIT-ZLXY-01,MORIT-ZLXY-01,314
CN,2605,EGKK,ZLXY,CN-2605-SARIN-ZLXY-01,SARIN-ZLXY-01,455
CN,2605,EGKK,ZLXY,CN-2605-SARIN-ZLXY-02,SARIN-ZLXY-02,456
CN,2605,EGKK,ZSHC,CN-2605-NIXAL-ZSHC-01,NIXAL-ZSHC-01,333
CN,2605,EGKK,ZSPD,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,336
CN,2605,EGKK,ZSPD,CN-2605-POLHO-ZSPD-01,POLHO-ZSPD-01,364
CN,2605,EGKK,ZSPD,CN-2605-SARIN-ZSPD-01,SARIN-ZSPD-01,464
CN,2605,EGKK,ZSPD,CN-2605-TELOK-ZSPD-01,TELOK-ZSPD-01,548
CN,2605,EGKK,ZSQD,CN-2605-POLHO-ZSQD-02,POLHO-ZSQD-02,366
CN,2605,EGKK,ZSSS,CN-2605-NIXAL-ZSSS-01,NIXAL-ZSSS-01,337
CN,2605,EGKK,ZUCK,CN-2605-MORIT-ZUCK-01,MORIT-ZUCK-01,316
CN,2605,EGKK,ZUCK,CN-2605-SARIN-ZUCK-01,SARIN-ZUCK-01,468
CN,2605,EGKK,ZUCK,CN-2605-SARIN-ZUCK-02,SARIN-ZUCK-02,469
CN,2605,EGKK,ZUGY,CN-2605-MORIT-ZUGY-01,MORIT-ZUGY-01,317
CN,2605,EGKK,ZUGY,CN-2605-SARIN-ZUGY-01,SARIN-ZUGY-01,470
CN,2605,EGKK,ZUGY,CN-2605-SARIN-ZUGY-02,SARIN-ZUGY-02,471
CN,2605,EGKK,ZUTF,CN-2605-MORIT-ZUTF-01,MORIT-ZUTF-01,318
CN,2605,EGKK,ZUTF,CN-2605-AGVUT-ZUTF-01R,AGVUT-ZUTF-01R,44
CN,2605,EGKK,ZUTF,CN-2605-SARIN-ZUTF-01,SARIN-ZUTF-01,472
CN,2605,EGKK,ZUUU,CN-2605-MORIT-ZUUU-01,MORIT-ZUUU-01,319
CN,2605,EGKK,ZUUU,CN-2605-SARIN-ZUUU-01,SARIN-ZUUU-01,474
CN,2605,EGKK,ZUUU,CN-2605-SARIN-ZUUU-02,SARIN-ZUUU-02,475
CN,2605,EGKK,ZWWW,CN-2605-SARIN-ZWWW-01,SARIN-ZWWW-01,476
CN,2605,EGKK,ZYTX,CN-2605-TELOK-ZYTX-01,TELOK-ZYTX-01,552
CN,2605,EGLL,ZBAA,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,128
CN,2605,EGLL,ZBAD,CN-2605-INTIK-ZBAD-01,INTIK-ZBAD-01,129
CN,2605,EGLL,ZBAD,CN-2605-SARIN-ZBAD-01,SARIN-ZBAD-01,441
CN,2605,EGLL,ZBTJ,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,134
CN,2605,EGLL,ZGGG,CN-2605-MORIT-ZGGG-01,MORIT-ZGGG-01,308
CN,2605,EGLL,ZGGG,CN-2605-SARIN-ZGGG-01,SARIN-ZGGG-01,444
CN,2605,EGLL,ZGHA,CN-2605-NIXAL-ZGHA-01,NIXAL-ZGHA-01,325
CN,2605,EGLL,ZGSZ,CN-2605-MORIT-ZGSZ-01,MORIT-ZGSZ-01,309
CN,2605,EGLL,ZGSZ,CN-2605-NIXAL-ZGSZ-01,NIXAL-ZGSZ-01,326
CN,2605,EGLL,ZGSZ,CN-2605-AGVUT-ZGSZ-01R,AGVUT-ZGSZ-01R,42
CN,2605,EGLL,ZGSZ,CN-2605-SARIN-ZGSZ-01,SARIN-ZGSZ-01,446
CN,2605,EGLL,ZGSZ,CN-2605-SARIN-ZGSZ-02,SARIN-ZGSZ-02,447
CN,2605,EGLL,ZHCC,CN-2605-NIXAL-ZHCC-01,NIXAL-ZHCC-01,327
CN,2605,EGLL,ZHEC,CN-2605-NIXAL-ZHEC-01,NIXAL-ZHEC-01,328
CN,2605,EGLL,ZHHH,CN-2605-NIXAL-ZHHH-01,NIXAL-ZHHH-01,329
CN,2605,EGLL,ZLXY,CN-2605-MORIT-ZLXY-01,MORIT-ZLXY-01,314
CN,2605,EGLL,ZLXY,CN-2605-SARIN-ZLXY-01,SARIN-ZLXY-01,455
CN,2605,EGLL,ZLXY,CN-2605-SARIN-ZLXY-02,SARIN-ZLXY-02,456
CN,2605,EGLL,ZSHC,CN-2605-NIXAL-ZSHC-01,NIXAL-ZSHC-01,333
CN,2605,EGLL,ZSPD,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,336
CN,2605,EGLL,ZSPD,CN-2605-POLHO-ZSPD-01,POLHO-ZSPD-01,364
CN,2605,EGLL,ZSPD,CN-2605-SARIN-ZSPD-01,SARIN-ZSPD-01,464
CN,2605,EGLL,ZSPD,CN-2605-TELOK-ZSPD-01,TELOK-ZSPD-01,548
CN,2605,EGLL,ZSQD,CN-2605-POLHO-ZSQD-02,POLHO-ZSQD-02,366
CN,2605,EGLL,ZSSS,CN-2605-NIXAL-ZSSS-01,NIXAL-ZSSS-01,337
CN,2605,EGLL,ZUCK,CN-2605-MORIT-ZUCK-01,MORIT-ZUCK-01,316
CN,2605,EGLL,ZUCK,CN-2605-SARIN-ZUCK-01,SARIN-ZUCK-01,468
CN,2605,EGLL,ZUCK,CN-2605-SARIN-ZUCK-02,SARIN-ZUCK-02,469
CN,2605,EGLL,ZUGY,CN-2605-MORIT-ZUGY-01,MORIT-ZUGY-01,317
CN,2605,EGLL,ZUGY,CN-2605-SARIN-ZUGY-01,SARIN-ZUGY-01,470
CN,2605,EGLL,ZUGY,CN-2605-SARIN-ZUGY-02,SARIN-ZUGY-02,471
CN,2605,EGLL,ZUTF,CN-2605-MORIT-ZUTF-01,MORIT-ZUTF-01,318
CN,2605,EGLL,ZUTF,CN-2605-AGVUT-ZUTF-01R,AGVUT-ZUTF-01R,44
CN,2605,EGLL,ZUTF,CN-2605-SARIN-ZUTF-01,SARIN-ZUTF-01,472
CN,2605,EGLL,ZUUU,CN-2605-MORIT-ZUUU-01,MORIT-ZUUU-01,319
CN,2605,EGLL,ZUUU,CN-2605-SARIN-ZUUU-01,SARIN-ZUUU-01,474
CN,2605,EGLL,ZUUU,CN-2605-SARIN-ZUUU-02,SARIN-ZUUU-02,475
CN,2605,EGLL,ZWWW,CN-2605-SARIN-ZWWW-01,SARIN-ZWWW-01,476
CN,2605,EGLL,ZYTX,CN-2605-TELOK-ZYTX-01,TELOK-ZYTX-01,552
CN,2605,EGPF,ZBAA,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,128
CN,2605,EGPH,ZBAA,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,128
CN,2605,EGPH,ZSPD,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,336
CN,2605,EGPH,ZSPD,CN-2605-POLHO-ZSPD-01,POLHO-ZSPD-01,364
CN,2605,EGPK,ZBAA,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,128
CN,2605,EGSS,ZBAA,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,128
CN,2605,EGSS,ZBAD,CN-2605-INTIK-ZBAD-01,INTIK-ZBAD-01,129
CN,2605,EGSS,ZBAD,CN-2605-SARIN-ZBAD-01,SARIN-ZBAD-01,441
CN,2605,EGSS,ZBTJ,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,134
CN,2605,EGSS,ZGGG,CN-2605-MORIT-ZGGG-01,MORIT-ZGGG-01,308
CN,2605,EGSS,ZGGG,CN-2605-SARIN-ZGGG-01,SARIN-ZGGG-01,444
CN,2605,EGSS,ZGHA,CN-2605-NIXAL-ZGHA-01,NIXAL-ZGHA-01,325
CN,2605,EGSS,ZGSZ,CN-2605-MORIT-ZGSZ-01,MORIT-ZGSZ-01,309
CN,2605,EGSS,ZGSZ,CN-2605-NIXAL-ZGSZ-01,NIXAL-ZGSZ-01,326
CN,2605,EGSS,ZGSZ,CN-2605-AGVUT-ZGSZ-01R,AGVUT-ZGSZ-01R,42
CN,2605,EGSS,ZGSZ,CN-2605-SARIN-ZGSZ-01,SARIN-ZGSZ-01,446
CN,2605,EGSS,ZGSZ,CN-2605-SARIN-ZGSZ-02,SARIN-ZGSZ-02,447
CN,2605,EGSS,ZHCC,CN-2605-NIXAL-ZHCC-01,NIXAL-ZHCC-01,327
CN,2605,EGSS,ZHEC,CN-2605-NIXAL-ZHEC-01,NIXAL-ZHEC-01,328
CN,2605,EGSS,ZHHH,CN-2605-NIXAL-ZHHH-01,NIXAL-ZHHH-01,329
CN,2605,EGSS,ZLXY,CN-2605-MORIT-ZLXY-01,MORIT-ZLXY-01,314
CN,2605,EGSS,ZLXY,CN-2605-SARIN-ZLXY-01,SARIN-ZLXY-01,455
CN,2605,EGSS,ZLXY,CN-2605-SARIN-ZLXY-02,SARIN-ZLXY-02,456
CN,2605,EGSS,ZSHC,CN-2605-NIXAL-ZSHC-01,NIXAL-ZSHC-01,333
CN,2605,EGSS,ZSPD,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,336
CN,2605,EGSS,ZSPD,CN-2605-POLHO-ZSPD-01,POLHO-ZSPD-01,364
CN,2605,EGSS,ZSPD,CN-2605-SARIN-ZSPD-01,SARIN-ZSPD-01,464
CN,2605,EGSS,ZSPD,CN-2605-TELOK-ZSPD-01,TELOK-ZSPD-01,548
CN,2605,EGSS,ZSQD,CN-2605-POLHO-ZSQD-02,POLHO-ZSQD-02,366
CN,2605,EGSS,ZSSS,CN-2605-NIXAL-ZSSS-01,NIXAL-ZSSS-01,337
CN,2605,EGSS,ZUCK,CN-2605-MORIT-ZUCK-01,MORIT-ZUCK-01,316
CN,2605,EGSS,ZUCK,CN-2605-SARIN-ZUCK-01,SARIN-ZUCK-01,468
CN,2605,EGSS,ZUCK,CN-2605-SARIN-ZUCK-02,SARIN-ZUCK-02,469
CN,2605,EGSS,ZUGY,CN-2605-MORIT-ZUGY-01,MORIT-ZUGY-01,317
CN,2605,EGSS,ZUGY,CN-2605-SARIN-ZUGY-01,SARIN-ZUGY-01,470
CN,2605,EGSS,ZUGY,CN-2605-SARIN-ZUGY-02,SARIN-ZUGY-02,471
CN,2605,EGSS,ZUTF,CN-2605-MORIT-ZUTF-01,MORIT-ZUTF-01,318
CN,2605,EGSS,ZUTF,CN-2605-AGVUT-ZUTF-01R,AGVUT-ZUTF-01R,44
CN,2605,EGSS,ZUTF,CN-2605-SARIN-ZUTF-01,SARIN-ZUTF-01,472
CN,2605,EGSS,ZUUU,CN-2605-MORIT-ZUUU-01,MORIT-ZUUU-01,319
CN,2605,EGSS,ZUUU,CN-2605-SARIN-ZUUU-01,SARIN-ZUUU-01,474
CN,2605,EGSS,ZUUU,CN-2605-SARIN-ZUUU-02,SARIN-ZUUU-02,475
CN,2605,EGSS,ZWWW,CN-2605-SARIN-ZWWW-01,SARIN-ZWWW-01,476
CN,2605,EGSS,ZYTX,CN-2605-TELOK-ZYTX-01,TELOK-ZYTX-01,552
CN,2605,EHAM,ZBAA,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,128
CN,2605,EHAM,ZBAA,CN-2605-RULAD-ZBAA-01,RULAD-ZBAA-01,392
CN,2605,EHAM,ZBAA,CN-2605-SARIN-ZBAA-01,SARIN-ZBAA-01,440
CN,2605,EHAM,ZBAD,CN-2605-INTIK-ZBAD-01,INTIK-ZBAD-01,129
CN,2605,EHAM,ZBAD,CN-2605-SARIN-ZBAD-01,SARIN-ZBAD-01,441
CN,2605,EHAM,ZBTJ,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,134
CN,2605,EHAM,ZGGG,CN-2605-MORIT-ZGGG-01,MORIT-ZGGG-01,308
CN,2605,EHAM,ZGGG,CN-2605-SARIN-ZGGG-01,SARIN-ZGGG-01,444
CN,2605,EHAM,ZGHA,CN-2605-NIXAL-ZGHA-01,NIXAL-ZGHA-01,325
CN,2605,EHAM,ZGSZ,CN-2605-MORIT-ZGSZ-01,MORIT-ZGSZ-01,309
CN,2605,EHAM,ZGSZ,CN-2605-NIXAL-ZGSZ-01,NIXAL-ZGSZ-01,326
