route_id,leg_sequence,from_fix,airway,to_fix,region_code,aip_cycle
CN-2605-ZGGG-SARIN-01,8,IBANO,G470,AKLAS,CN,2605
CN-2605-ZGGG-SARIN-01,9,AKLAS,W192,FKG,CN,2605
CN-2605-ZGGG-SARIN-01,10,FKG,A368,SARIN,CN,2605
CN-2605-ZGGG-SARIN-02,1,AGVIL,W24,OSNOV,CN,2605
CN-2605-ZGGG-SARIN-02,2,OSNOV,G586,QP,CN,2605
CN-2605-ZGGG-SARIN-02,3,QP,B330,ELKAL,CN,2605
CN-2605-ZGGG-SARIN-02,4,ELKAL,W179,OMBON,CN,2605
CN-2605-ZGGG-SARIN-02,5,OMBON,W195,ESPED,CN,2605
CN-2605-ZGGG-SARIN-02,6,ESPED,W66,NUKTI,CN,2605
CN-2605-ZGGG-SARIN-02,7,NUKTI,B215,FKG,CN,2605
CN-2605-ZGGG-SARIN-02,8,FKG,A368,SARIN,CN,2605
CN-2605-ZGGG-SIERA-01,1,VIBOS,R473,SIERA,CN,2605
CN-2605-ZGGG-SIMLI-01,1,MIKIP,A461,BUBDA,CN,2605
CN-2605-ZGGG-SIMLI-01,2,BUBDA,W56,VYK,CN,2605
CN-2605-ZGGG-SIMLI-01,3,VYK,G212,SOTMU,CN,2605
CN-2605-ZGGG-SIMLI-01,4,SOTMU,B339,HUR,CN,2605
CN-2605-ZGGG-SIMLI-01,5,HUR,B334,TGO,CN,2605
CN-2605-ZGGG-SIMLI-01,6,TGO,G212,HRB,CN,2605
CN-2605-ZGGG-SIMLI-01,7,HRB,A588,SIMLI,CN,2605
CN-2605-ZGGG-TEBAK-01,1,VIBOS,R473,ZUH,CN,2605
CN-2605-ZGGG-TEBAK-01,2,ZUH,R200,LH,CN,2605
CN-2605-ZGGG-TEBAK-01,3,LH,R339,WUY,CN,2605
CN-2605-ZGGG-TEBAK-01,4,WUY,R474,TEBAK,CN,2605
CN-2605-ZGGG-TOMUK-01,1,BOVMA,W41,OMDUP,CN,2605
CN-2605-ZGGG-TOMUK-01,2,OMDUP,G471,PLT,CN,2605
CN-2605-ZGGG-TOMUK-01,3,PLT,A599,JTN,CN,2605
CN-2605-ZGGG-TOMUK-01,4,JTN,G327,TONIX,CN,2605
CN-2605-ZGGG-TOMUK-01,5,TONIX,A326,SANKO,CN,2605
CN-2605-ZGGG-TOMUK-01,6,SANKO,B332,TOMUK,CN,2605
CN-2605-ZGGG-VHHH-01,1,VIBOS,R473,SIERA,CN,2605
CN-2605-ZGGG-VMMC-01,1,SAREX,W6,LATOP,CN,2605
CN-2605-ZGHA-AGAVO-01,1,GUDRO,W56,VADMO,CN,2605
CN-2605-ZGHA-AGAVO-01,2,VADMO,W4,WXI,CN,2605
CN-2605-ZGHA-AGAVO-01,3,WXI,W59,SUNOK,CN,2605
CN-2605-ZGHA-AGAVO-01,4,SUNOK,W103,YQG,CN,2605
CN-2605-ZGHA-AGAVO-01,5,YQG,W569,NOBUP,CN,2605
CN-2605-ZGHA-AGAVO-01,6,NOBUP,W4,IKEKA,CN,2605
CN-2605-ZGHA-AGAVO-01,7,IKEKA,A591,AGAVO,CN,2605
CN-2605-ZGHA-ARGUK-01,1,GUDRO,W56,VYK,CN,2605
CN-2605-ZGHA-ARGUK-01,2,VYK,G212,SOTMU,CN,2605
CN-2605-ZGHA-ARGUK-01,3,SOTMU,B339,HUR,CN,2605
CN-2605-ZGHA-ARGUK-01,4,HUR,B334,TGO,CN,2605
CN-2605-ZGHA-ARGUK-01,5,TGO,G212,ARGUK,CN,2605
CN-2605-ZGHA-BISUN-01,1,GUDRO,W56,VYK,CN,2605
CN-2605-ZGHA-BISUN-01,2,VYK,G212,SOTMU,CN,2605
CN-2605-ZGHA-BISUN-01,3,SOTMU,B339,HUR,CN,2605
CN-2605-ZGHA-BISUN-01,4,HUR,B334,TGO,CN,2605
CN-2605-ZGHA-BISUN-01,5,TGO,G341,WQG,CN,2605
CN-2605-ZGHA-BISUN-01,6,WQG,B451,BISUN,CN,2605
CN-2605-ZGHA-LAMEN-01,1,GUDRO,W56,IDPOG,CN,2605
CN-2605-ZGHA-LAMEN-01,2,IDPOG,A581,WHA,CN,2605
CN-2605-ZGHA-LAMEN-01,3,WHA,R343,PK,CN,2605
CN-2605-ZGHA-LAMEN-01,4,PK,W116,JTN,CN,2605
CN-2605-ZGHA-LAMEN-01,5,JTN,G327,LAMEN,CN,2605
CN-2605-ZGHA-LINSO-01,1,OLTUS,W226,IPMUG,CN,2605
CN-2605-ZGHA-LINSO-01,2,IPMUG,W611,BIVAV,CN,2605
CN-2605-ZGHA-LINSO-01,3,BIVAV,W138,DYG,CN,2605
CN-2605-ZGHA-LINSO-01,4,DYG,W140,HUY,CN,2605
CN-2605-ZGHA-LINSO-01,5,HUY,A581,QNX,CN,2605
CN-2605-ZGHA-LINSO-01,6,QNX,W136,XISLI,CN,2605
CN-2605-ZGHA-LINSO-01,7,XISLI,A581,SGM,CN,2605
CN-2605-ZGHA-LINSO-01,8,SGM,A599,LINSO,CN,2605
CN-2605-ZGHA-NIXAL-01,1,GUDRO,W56,OBMEP,CN,2605
CN-2605-ZGHA-NIXAL-01,2,OBMEP,B208,NIXAL,CN,2605
CN-2605-ZGHA-RCKH-01,1,UBMOG,W615,IDAXI,CN,2605
CN-2605-ZGHA-RCKH-01,2,IDAXI,R473,WYN,CN,2605
CN-2605-ZGHA-RCKH-01,3,WYN,W18,TAMOT,CN,2605
CN-2605-ZGHA-RCTP-01,1,UBMOG,W615,IDAXI,CN,2605
CN-2605-ZGHA-RCTP-01,2,IDAXI,R473,WYN,CN,2605
CN-2605-ZGHA-RCTP-01,3,WYN,W18,TAMOT,CN,2605
CN-2605-ZGHA-RCYU-01,1,UBMOG,W615,IDAXI,CN,2605
CN-2605-ZGHA-RCYU-01,2,IDAXI,R473,WYN,CN,2605
CN-2605-ZGHA-RCYU-01,3,WYN,W18,TAMOT,CN,2605
CN-2605-ZGHA-TAMOT-01,1,UBMOG,W615,IDAXI,CN,2605
CN-2605-ZGHA-TAMOT-01,2,IDAXI,R473,WYN,CN,2605
CN-2605-ZGHA-TAMOT-01,3,WYN,W18,TAMOT,CN,2605
CN-2605-ZGHA-TEBAK-01,1,OLTUS,R343,WUY,CN,2605
CN-2605-ZGHA-TEBAK-01,2,WUY,R474,TEBAK,CN,2605
CN-2605-ZGHA-VHHH-01,1,UBMOG,W615,IDAXI,CN,2605
CN-2605-ZGHA-VHHH-01,2,IDAXI,R473,WYN,CN,2605
CN-2605-ZGHA-VHHH-01,3,WYN,W18,NLG,CN,2605
CN-2605-ZGHA-VHHH-01,4,NLG,W23,ZUH,CN,2605
CN-2605-ZGHA-VHHH-01,5,ZUH,R473,SIERA,CN,2605
CN-2605-ZGHA-VMMC-01,1,UBMOG,W615,IDAXI,CN,2605
CN-2605-ZGHA-VMMC-01,2,IDAXI,R473,NOLON,CN,2605
CN-2605-ZGHA-VMMC-01,3,NOLON,W90,POU,CN,2605
CN-2605-ZGHA-VMMC-01,4,POU,W7,SAREX,CN,2605
CN-2605-ZGHA-VMMC-01,5,SAREX,W6,LATOP,CN,2605
CN-2605-ZGKL-LAMEN-01,1,ONEMI,R343,GOSMA,CN,2605
CN-2605-ZGKL-LAMEN-01,2,GOSMA,W82,UPMAT,CN,2605
CN-2605-ZGKL-LAMEN-01,3,UPMAT,W56,IDPOG,CN,2605
CN-2605-ZGKL-LAMEN-01,4,IDPOG,A581,WHA,CN,2605
CN-2605-ZGKL-LAMEN-01,5,WHA,R343,PK,CN,2605
CN-2605-ZGKL-LAMEN-01,6,PK,W116,JTN,CN,2605
CN-2605-ZGKL-LAMEN-01,7,JTN,G327,LAMEN,CN,2605
CN-2605-ZGKL-RCKH-01,1,QP,B330,POU,CN,2605
CN-2605-ZGKL-RCKH-01,2,POU,G471,SHL,CN,2605
CN-2605-ZGKL-RCKH-01,3,SHL,W22,GUBLO,CN,2605
CN-2605-ZGKL-RCKH-01,4,GUBLO,R200,OLDID,CN,2605
CN-2605-ZGKL-RCTP-01,1,QP,B330,POU,CN,2605
CN-2605-ZGKL-RCTP-01,2,POU,G471,SHL,CN,2605
CN-2605-ZGKL-RCTP-01,3,SHL,W22,GUBLO,CN,2605
CN-2605-ZGKL-RCTP-01,4,GUBLO,R200,OLDID,CN,2605
CN-2605-ZGKL-RCYU-01,1,QP,B330,POU,CN,2605
CN-2605-ZGKL-RCYU-01,2,POU,G471,SHL,CN,2605
CN-2605-ZGKL-RCYU-01,3,SHL,W22,GUBLO,CN,2605
CN-2605-ZGKL-RCYU-01,4,GUBLO,R200,OLDID,CN,2605
CN-2605-ZGKL-TAMOT-01,1,QP,B330,TAMOT,CN,2605
CN-2605-ZGKL-TEBAK-01,1,MOTOM,W2,LBN,CN,2605
CN-2605-ZGKL-TEBAK-01,2,LBN,R343,WUY,CN,2605
CN-2605-ZGKL-TEBAK-01,3,WUY,R474,TEBAK,CN,2605
CN-2605-ZGKL-VHHH-01,1,QP,B330,POU,CN,2605
CN-2605-ZGKL-VHHH-01,2,POU,R473,SIERA,CN,2605
CN-2605-ZGKL-VMMC-01,1,QP,B330,POU,CN,2605
CN-2605-ZGKL-VMMC-01,2,POU,W7,SAREX,CN,2605
CN-2605-ZGKL-VMMC-01,3,SAREX,W6,LATOP,CN,2605
CN-2605-ZGNN-BUNTA-01,1,BHY,W70,NYB,CN,2605
CN-2605-ZGNN-BUNTA-01,2,NYB,G221,BUNTA,CN,2605
CN-2605-ZGNN-LAMEN-01,1,SARUG,R343,GOSMA,CN,2605
CN-2605-ZGNN-LAMEN-01,2,GOSMA,W82,UPMAT,CN,2605
CN-2605-ZGNN-LAMEN-01,3,UPMAT,W56,IDPOG,CN,2605
CN-2605-ZGNN-LAMEN-01,4,IDPOG,A581,WHA,CN,2605
CN-2605-ZGNN-LAMEN-01,5,WHA,R343,PK,CN,2605
CN-2605-ZGNN-LAMEN-01,6,PK,W116,JTN,CN,2605
CN-2605-ZGNN-LAMEN-01,7,JTN,G327,LAMEN,CN,2605
CN-2605-ZGNN-LINSO-01,1,UVUNO,R339,BSE,CN,2605
CN-2605-ZGNN-LINSO-01,2,BSE,A599,LINSO,CN,2605
CN-2605-ZGNN-RCKH-01,1,VAPNA,R474,GYA,CN,2605
CN-2605-ZGNN-RCKH-01,2,GYA,A599,POU,CN,2605
CN-2605-ZGNN-RCKH-01,3,POU,G471,SHL,CN,2605
CN-2605-ZGNN-RCKH-01,4,SHL,W22,GUBLO,CN,2605
CN-2605-ZGNN-RCKH-01,5,GUBLO,R200,OLDID,CN,2605
CN-2605-ZGNN-RCTP-01,1,VAPNA,R474,GYA,CN,2605
CN-2605-ZGNN-RCTP-01,2,GYA,A599,POU,CN,2605
CN-2605-ZGNN-RCTP-01,3,POU,G471,SHL,CN,2605
CN-2605-ZGNN-RCTP-01,4,SHL,W22,GUBLO,CN,2605
CN-2605-ZGNN-RCTP-01,5,GUBLO,R200,OLDID,CN,2605
CN-2605-ZGNN-RCYU-01,1,VAPNA,R474,GYA,CN,2605
CN-2605-ZGNN-RCYU-01,2,GYA,A599,POU,CN,2605
CN-2605-ZGNN-RCYU-01,3,POU,G471,SHL,CN,2605
CN-2605-ZGNN-RCYU-01,4,SHL,W22,GUBLO,CN,2605
CN-2605-ZGNN-RCYU-01,5,GUBLO,R200,OLDID,CN,2605
CN-2605-ZGNN-TAMOT-01,1,VAPNA,R474,GYA,CN,2605
CN-2605-ZGNN-TAMOT-01,2,GYA,B330,TAMOT,CN,2605
CN-2605-ZGNN-TEBAK-01,1,XEREN,R474,TEBAK,CN,2605
CN-2605-ZGNN-VHHH-01,1,VAPNA,R474,GYA,CN,2605
CN-2605-ZGNN-VHHH-01,2,GYA,A599,POU,CN,2605
CN-2605-ZGNN-VHHH-01,3,POU,R473,SIERA,CN,2605
CN-2605-ZGNN-VMMC-01,1,VAPNA,R474,GYA,CN,2605
CN-2605-ZGNN-VMMC-01,2,GYA,A599,POU,CN,2605
CN-2605-ZGNN-VMMC-01,3,POU,W7,SAREX,CN,2605
CN-2605-ZGNN-VMMC-01,4,SAREX,W6,LATOP,CN,2605
CN-2605-ZGOW-LAMEN-01,1,VETIB,W155,TEBON,CN,2605
CN-2605-ZGOW-LAMEN-01,2,TEBON,A470,TOL,CN,2605
CN-2605-ZGOW-LAMEN-01,3,TOL,A599,JTN,CN,2605
CN-2605-ZGOW-LAMEN-01,4,JTN,G327,LAMEN,CN,2605
CN-2605-ZGOW-MAGOG-01,1,DOTMI,A470,MAGOG,CN,2605
CN-2605-ZGOW-RCKH-01,1,SWA,A470,BEBEM,CN,2605
CN-2605-ZGOW-RCKH-01,2,BEBEM,R200,OLDID,CN,2605
CN-2605-ZGOW-RCTP-01,1,SWA,A470,BEBEM,CN,2605
CN-2605-ZGOW-RCTP-01,2,BEBEM,R200,OLDID,CN,2605
CN-2605-ZGOW-VHHH-01,1,DOTMI,A470,MAGOG,CN,2605
CN-2605-ZGOW-VMMC-01,1,DOTMI,A470,MAGOG,CN,2605
CN-2605-ZGSZ-ARGUK-01,1,MIPAG,W21,TEPID,CN,2605
CN-2605-ZGSZ-ARGUK-01,2,TEPID,W22,YIN,CN,2605
CN-2605-ZGSZ-ARGUK-01,3,YIN,A461,BUBDA,CN,2605
CN-2605-ZGSZ-ARGUK-01,4,BUBDA,W56,VYK,CN,2605
CN-2605-ZGSZ-ARGUK-01,5,VYK,G212,SOTMU,CN,2605
CN-2605-ZGSZ-ARGUK-01,6,SOTMU,B339,HUR,CN,2605
CN-2605-ZGSZ-ARGUK-01,7,HUR,B334,TGO,CN,2605
CN-2605-ZGSZ-ARGUK-01,8,TGO,G212,ARGUK,CN,2605
CN-2605-ZGSZ-ASSAD-01,1,NLG,W23,ZUH,CN,2605
CN-2605-ZGSZ-ASSAD-01,2,ZUH,R473,SIERA,CN,2605
CN-2605-ZGSZ-ASSAD-01,3,SIERA,DCT,SIKOU,CN,2605
CN-2605-ZGSZ-ASSAD-01,4,SIKOU,A202,ASSAD,CN,2605
CN-2605-ZGSZ-ASSAD-02,1,NLG,W23,ZUH,CN,2605
CN-2605-ZGSZ-ASSAD-02,2,ZUH,R200,BIGRO,CN,2605
CN-2605-ZGSZ-ASSAD-02,3,BIGRO,G221,SAMAS,CN,2605
CN-2605-ZGSZ-ASSAD-02,4,SAMAS,A202,ASSAD,CN,2605
CN-2605-ZGSZ-BISUN-01,1,MIPAG,W21,TEPID,CN,2605
CN-2605-ZGSZ-BISUN-01,2,TEPID,W22,YIN,CN,2605
CN-2605-ZGSZ-BISUN-01,3,YIN,A461,BUBDA,CN,2605
CN-2605-ZGSZ-BISUN-01,4,BUBDA,W56,VYK,CN,2605
CN-2605-ZGSZ-BISUN-01,5,VYK,G212,SOTMU,CN,2605
CN-2605-ZGSZ-BISUN-01,6,SOTMU,B339,HUR,CN,2605
CN-2605-ZGSZ-BISUN-01,7,HUR,B334,TGO,CN,2605
CN-2605-ZGSZ-BISUN-01,8,TGO,G341,WQG,CN,2605
CN-2605-ZGSZ-BISUN-01,9,WQG,B451,BISUN,CN,2605
CN-2605-ZGSZ-GOPTO-01,1,MIPAG,W21,TEPID,CN,2605
CN-2605-ZGSZ-GOPTO-01,2,TEPID,W24,OSNOV,CN,2605
CN-2605-ZGSZ-GOPTO-01,3,OSNOV,G586,QP,CN,2605
CN-2605-ZGSZ-GOPTO-01,4,QP,B330,ELKAL,CN,2605
CN-2605-ZGSZ-GOPTO-01,5,ELKAL,W179,OMBON,CN,2605
CN-2605-ZGSZ-GOPTO-01,6,OMBON,W195,IDOPA,CN,2605
CN-2605-ZGSZ-GOPTO-01,7,IDOPA,W197,ANDIM,CN,2605
CN-2605-ZGSZ-GOPTO-01,8,ANDIM,B215,IBANO,CN,2605
CN-2605-ZGSZ-GOPTO-01,9,IBANO,G470,AKLAS,CN,2605
CN-2605-ZGSZ-GOPTO-01,10,AKLAS,W192,FKG,CN,2605
CN-2605-ZGSZ-GOPTO-01,11,FKG,G588,NIRAV,CN,2605
CN-2605-ZGSZ-GOPTO-01,12,NIRAV,B206,GOPTO,CN,2605
CN-2605-ZGSZ-GOPTO-02,1,MIPAG,W21,TEPID,CN,2605
CN-2605-ZGSZ-GOPTO-02,2,TEPID,W24,OSNOV,CN,2605
CN-2605-ZGSZ-GOPTO-02,3,OSNOV,G586,QP,CN,2605
CN-2605-ZGSZ-GOPTO-02,4,QP,B330,ELKAL,CN,2605
CN-2605-ZGSZ-GOPTO-02,5,ELKAL,W179,OMBON,CN,2605
CN-2605-ZGSZ-GOPTO-02,6,OMBON,W195,IDOPA,CN,2605
CN-2605-ZGSZ-GOPTO-02,7,IDOPA,W197,ANDIM,CN,2605
CN-2605-ZGSZ-GOPTO-02,8,ANDIM,B215,IBANO,CN,2605
CN-2605-ZGSZ-GOPTO-02,9,IBANO,G470,QTV,CN,2605
CN-2605-ZGSZ-GOPTO-02,10,QTV,W190,ADPET,CN,2605
CN-2605-ZGSZ-GOPTO-02,11,ADPET,B206,GOPTO,CN,2605
CN-2605-ZGSZ-INTIK-01,1,MIPAG,W21,TEPID,CN,2605
CN-2605-ZGSZ-INTIK-01,2,TEPID,W22,YIN,CN,2605
CN-2605-ZGSZ-INTIK-01,3,YIN,A461,BUBDA,CN,2605
CN-2605-ZGSZ-INTIK-01,4,BUBDA,W56,OBMEP,CN,2605
CN-2605-ZGSZ-INTIK-01,5,OBMEP,B208,HET,CN,2605
CN-2605-ZGSZ-INTIK-01,6,HET,W32,INTIK,CN,2605
CN-2605-ZGSZ-LAMEN-01,1,IDUMA,W41,OMDUP,CN,2605
CN-2605-ZGSZ-LAMEN-01,2,OMDUP,G471,PLT,CN,2605
CN-2605-ZGSZ-LAMEN-01,3,PLT,A599,JTN,CN,2605
CN-2605-ZGSZ-LAMEN-01,4,JTN,G327,LAMEN,CN,2605
CN-2605-ZGSZ-LAMEN-02,1,GUBLO,R200,BEBEM,CN,2605
CN-2605-ZGSZ-LAMEN-02,2,BEBEM,A470,LJG,CN,2605
CN-2605-ZGSZ-LAMEN-02,3,LJG,B221,DST,CN,2605
CN-2605-ZGSZ-LAMEN-02,4,DST,W117,BEGMO,CN,2605
CN-2605-ZGSZ-LAMEN-02,5,BEGMO,W13,LASAN,CN,2605
CN-2605-ZGSZ-LAMEN-02,6,LASAN,G327,LAMEN,CN,2605
CN-2605-ZGSZ-LINSO-01,1,NLG,DCT,KIBAS,CN,2605
CN-2605-ZGSZ-LINSO-01,2,KIBAS,R200,LH,CN,2605
CN-2605-ZGSZ-LINSO-01,3,LH,R339,BSE,CN,2605
CN-2605-ZGSZ-LINSO-01,4,BSE,A599,LINSO,CN,2605
CN-2605-ZGSZ-LUKBU-01,1,ZGSZ,DCT,LUKBU,CN,2605
CN-2605-ZGSZ-MORIT-01,1,MIPAG,W21,TEPID,CN,2605
CN-2605-ZGSZ-MORIT-01,2,TEPID,W24,OSNOV,CN,2605
CN-2605-ZGSZ-MORIT-01,3,OSNOV,G586,QP,CN,2605
CN-2605-ZGSZ-MORIT-01,4,QP,B330,ELKAL,CN,2605
CN-2605-ZGSZ-MORIT-01,5,ELKAL,W179,OMBON,CN,2605
CN-2605-ZGSZ-MORIT-01,6,OMBON,W195,MORIT,CN,2605
CN-2605-ZGSZ-NIXAL-01,1,MIPAG,W21,TEPID,CN,2605
CN-2605-ZGSZ-NIXAL-01,2,TEPID,W22,YIN,CN,2605
CN-2605-ZGSZ-NIXAL-01,3,YIN,A461,BUBDA,CN,2605
CN-2605-ZGSZ-NIXAL-01,4,BUBDA,W56,OBMEP,CN,2605
CN-2605-ZGSZ-NIXAL-01,5,OBMEP,B208,NIXAL,CN,2605
CN-2605-ZGSZ-POLHO-01,1,MIPAG,W21,TEPID,CN,2605
CN-2605-ZGSZ-POLHO-01,2,TEPID,W22,YIN,CN,2605
CN-2605-ZGSZ-POLHO-01,3,YIN,A461,BUBDA,CN,2605
CN-2605-ZGSZ-POLHO-01,4,BUBDA,W56,OBMEP,CN,2605
CN-2605-ZGSZ-POLHO-01,5,OBMEP,B208,HET,CN,2605
CN-2605-ZGSZ-POLHO-01,6,HET,G218,POLHO,CN,2605
CN-2605-ZGSZ-RCKH-01,1,GUBLO,R200,OLDID,CN,2605
CN-2605-ZGSZ-RCMQ-01,1,GUBLO,R200,OLDID,CN,2605
CN-2605-ZGSZ-RCTP-01,1,GUBLO,R200,OLDID,CN,2605
CN-2605-ZGSZ-RCYU-01,1,GUBLO,R200,OLDID,CN,2605
CN-2605-ZGSZ-RULAD-01,1,MIPAG,W21,TEPID,CN,2605
CN-2605-ZGSZ-RULAD-01,2,TEPID,W24,OSNOV,CN,2605
CN-2605-ZGSZ-RULAD-01,3,OSNOV,G586,QP,CN,2605
CN-2605-ZGSZ-RULAD-01,4,QP,B330,ELKAL,CN,2605
CN-2605-ZGSZ-RULAD-01,5,ELKAL,W179,OMBON,CN,2605
CN-2605-ZGSZ-RULAD-01,6,OMBON,W195,IDOPA,CN,2605
CN-2605-ZGSZ-RULAD-01,7,IDOPA,W197,ANDIM,CN,2605
CN-2605-ZGSZ-RULAD-01,8,ANDIM,B215,IBANO,CN,2605
CN-2605-ZGSZ-RULAD-01,9,IBANO,G470,AKLAS,CN,2605
CN-2605-ZGSZ-RULAD-01,10,AKLAS,W192,FKG,CN,2605
CN-2605-ZGSZ-RULAD-01,11,FKG,B215,KABDO,CN,2605
CN-2605-ZGSZ-RULAD-01,12,KABDO,W119,GOBOK,CN,2605
CN-2605-ZGSZ-RULAD-01,13,GOBOK,A343,RULAD,CN,2605
CN-2605-ZGSZ-SARIN-01,1,MIPAG,W21,TEPID,CN,2605
CN-2605-ZGSZ-SARIN-01,2,TEPID,W24,OSNOV,CN,2605
CN-2605-ZGSZ-SARIN-01,3,OSNOV,G586,QP,CN,2605
CN-2605-ZGSZ-SARIN-01,4,QP,B330,ELKAL,CN,2605
CN-2605-ZGSZ-SARIN-01,5,ELKAL,W179,OMBON,CN,2605
CN-2605-ZGSZ-SARIN-01,6,OMBON,W195,IDOPA,CN,2605
CN-2605-ZGSZ-SARIN-01,7,IDOPA,W197,ANDIM,CN,2605
CN-2605-ZGSZ-SARIN-01,8,ANDIM,B215,IBANO,CN,2605
CN-2605-ZGSZ-SARIN-01,9,IBANO,G470,AKLAS,CN,2605
CN-2605-ZGSZ-SARIN-01,10,AKLAS,W192,FKG,CN,2605
CN-2605-ZGSZ-SARIN-01,11,FKG,A368,SARIN,CN,2605
CN-2605-ZGSZ-SARIN-02,1,IDUMA,W22,TEPID,CN,2605
CN-2605-ZGSZ-SARIN-02,2,TEPID,W24,OSNOV,CN,2605
CN-2605-ZGSZ-SARIN-02,3,OSNOV,G586,QP,CN,2605
CN-2605-ZGSZ-SARIN-02,4,QP,B330,ELKAL,CN,2605
CN-2605-ZGSZ-SARIN-02,5,ELKAL,W179,OMBON,CN,2605
CN-2605-ZGSZ-SARIN-02,6,OMBON,W195,IDOPA,CN,2605
CN-2605-ZGSZ-SARIN-02,7,IDOPA,W197,ANDIM,CN,2605
CN-2605-ZGSZ-SARIN-02,8,ANDIM,B215,IBANO,CN,2605
CN-2605-ZGSZ-SARIN-02,9,IBANO,G470,AKLAS,CN,2605
CN-2605-ZGSZ-SARIN-02,10,AKLAS,W192,FKG,CN,2605
CN-2605-ZGSZ-SARIN-02,11,FKG,A368,SARIN,CN,2605
CN-2605-ZGSZ-SARIN-03,1,MIPAG,W21,TEPID,CN,2605
CN-2605-ZGSZ-SARIN-03,2,TEPID,W24,OSNOV,CN,2605
CN-2605-ZGSZ-SARIN-03,3,OSNOV,G586,QP,CN,2605
CN-2605-ZGSZ-SARIN-03,4,QP,B330,ELKAL,CN,2605
CN-2605-ZGSZ-SARIN-03,5,ELKAL,W179,OMBON,CN,2605
CN-2605-ZGSZ-SARIN-03,6,OMBON,W195,ESPED,CN,2605
CN-2605-ZGSZ-SARIN-03,7,ESPED,W66,NUKTI,CN,2605
CN-2605-ZGSZ-SARIN-03,8,NUKTI,B215,FKG,CN,2605
CN-2605-ZGSZ-SARIN-03,9,FKG,A368,SARIN,CN,2605
CN-2605-ZGSZ-SIERA-01,1,NLG,W23,ZUH,CN,2605
CN-2605-ZGSZ-SIERA-01,2,ZUH,R473,SIERA,CN,2605
CN-2605-ZGSZ-SIMLI-01,1,MIPAG,W21,TEPID,CN,2605
CN-2605-ZGSZ-SIMLI-01,2,TEPID,W22,YIN,CN,2605
CN-2605-ZGSZ-SIMLI-01,3,YIN,A461,BUBDA,CN,2605
CN-2605-ZGSZ-SIMLI-01,4,BUBDA,W56,VYK,CN,2605
CN-2605-ZGSZ-SIMLI-01,5,VYK,G212,SOTMU,CN,2605
CN-2605-ZGSZ-SIMLI-01,6,SOTMU,B339,HUR,CN,2605
CN-2605-ZGSZ-SIMLI-01,7,HUR,B334,TGO,CN,2605
CN-2605-ZGSZ-SIMLI-01,8,TGO,G212,HRB,CN,2605
CN-2605-ZGSZ-SIMLI-01,9,HRB,A588,SIMLI,CN,2605
CN-2605-ZGSZ-TEBAK-01,1,NLG,DCT,KIBAS,CN,2605
CN-2605-ZGSZ-TEBAK-01,2,KIBAS,R200,LH,CN,2605
CN-2605-ZGSZ-TEBAK-01,3,LH,R339,WUY,CN,2605
CN-2605-ZGSZ-TEBAK-01,4,WUY,R474,TEBAK,CN,2605
CN-2605-ZGSZ-VHHH-01,1,NLG,W23,ZUH,CN,2605
CN-2605-ZGSZ-VHHH-01,2,ZUH,R473,SIERA,CN,2605
CN-2605-ZGSZ-VMMC-01,1,NLG,W6,LATOP,CN,2605
CN-2605-ZGZJ-ASSAD-01,1,AGTEL,W71,AGPOR,CN,2605
CN-2605-ZGZJ-ASSAD-01,2,AGPOR,A202,ASSAD,CN,2605
CN-2605-ZGZJ-BUNTA-01,1,AGTEL,W71,AGPOR,CN,2605
CN-2605-ZGZJ-BUNTA-01,2,AGPOR,V12,NYB,CN,2605
CN-2605-ZGZJ-BUNTA-01,3,NYB,G221,BUNTA,CN,2605
CN-2605-ZGZJ-TEBAK-01,1,BHY,R339,WUY,CN,2605
CN-2605-ZGZJ-TEBAK-01,2,WUY,R474,TEBAK,CN,2605
CN-2605-ZGZJ-VHHH-01,1,LH,R339,SIKOU,CN,2605
CN-2605-ZHCC-AGAVO-01,1,OKTOX,W56,VADMO,CN,2605
CN-2605-ZHCC-AGAVO-01,2,VADMO,W4,WXI,CN,2605
CN-2605-ZHCC-AGAVO-01,3,WXI,W59,SUNOK,CN,2605
CN-2605-ZHCC-AGAVO-01,4,SUNOK,W103,YQG,CN,2605
CN-2605-ZHCC-AGAVO-01,5,YQG,W569,NOBUP,CN,2605
CN-2605-ZHCC-AGAVO-01,6,NOBUP,W4,IKEKA,CN,2605
CN-2605-ZHCC-AGAVO-01,7,IKEKA,A591,AGAVO,CN,2605
CN-2605-ZHCC-ARGUK-01,1,OKTOX,W56,VYK,CN,2605
CN-2605-ZHCC-ARGUK-01,2,VYK,G212,SOTMU,CN,2605
CN-2605-ZHCC-ARGUK-01,3,SOTMU,B339,HUR,CN,2605
CN-2605-ZHCC-ARGUK-01,4,HUR,B334,TGO,CN,2605
CN-2605-ZHCC-ARGUK-01,5,TGO,G212,ARGUK,CN,2605
CN-2605-ZHCC-BISUN-01,1,OKTOX,W56,VYK,CN,2605
CN-2605-ZHCC-BISUN-01,2,VYK,G212,SOTMU,CN,2605
CN-2605-ZHCC-BISUN-01,3,SOTMU,B339,HUR,CN,2605
CN-2605-ZHCC-BISUN-01,4,HUR,B334,TGO,CN,2605
CN-2605-ZHCC-BISUN-01,5,TGO,G341,WQG,CN,2605
CN-2605-ZHCC-BISUN-01,6,WQG,B451,BISUN,CN,2605
