region_code,aip_cycle,airport_code,airport_role,route_id,route_code,direction,opposite_key
CN,2605,ESSA,departure,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,arrival,ZBTJ
CN,2605,ESSA,departure,CN-2605-MORIT-ZLXY-01,MORIT-ZLXY-01,arrival,ZLXY
CN,2605,ESSA,departure,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,arrival,ZSPD
CN,2605,ESSA,departure,CN-2605-POLHO-ZSPD-01,POLHO-ZSPD-01,arrival,ZSPD
CN,2605,ESSA,arrival,CN-2605-ZBAA-INTIK-01,ZBAA-INTIK-01,departure,ZBAA
CN,2605,ESSA,arrival,CN-2605-ZBTJ-INTIK-01,ZBTJ-INTIK-01,departure,ZBTJ
CN,2605,ESSA,arrival,CN-2605-ZSPD-NIXAL-01,ZSPD-NIXAL-01,departure,ZSPD
CN,2605,ESSA,arrival,CN-2605-ZSPD-POLHO-01,ZSPD-POLHO-01,departure,ZSPD
CN,2605,ESSA,arrival,CN-2605-ZUUU-MORIT-01,ZUUU-MORIT-01,departure,ZUUU
CN,2605,ESSA,arrival,CN-2605-ZUUU-SARIN-01,ZUUU-SARIN-01,departure,ZUUU
CN,2605,ESSB,departure,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,arrival,ZBAA
CN,2605,ESSB,departure,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,arrival,ZBTJ
CN,2605,ESSB,departure,CN-2605-MORIT-ZLXY-01,MORIT-ZLXY-01,arrival,ZLXY
CN,2605,ESSB,departure,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,arrival,ZSPD
CN,2605,ESSB,departure,CN-2605-POLHO-ZSPD-01,POLHO-ZSPD-01,arrival,ZSPD
CN,2605,ESSB,arrival,CN-2605-ZBAA-INTIK-01,ZBAA-INTIK-01,departure,ZBAA
CN,2605,ESSB,arrival,CN-2605-ZBTJ-INTIK-01,ZBTJ-INTIK-01,departure,ZBTJ
CN,2605,ESSB,arrival,CN-2605-ZSPD-NIXAL-01,ZSPD-NIXAL-01,departure,ZSPD
CN,2605,ESSB,arrival,CN-2605-ZSPD-POLHO-01,ZSPD-POLHO-01,departure,ZSPD
CN,2605,ESSB,arrival,CN-2605-ZUUU-MORIT-01,ZUUU-MORIT-01,departure,ZUUU
CN,2605,ESSB,arrival,CN-2605-ZUUU-SARIN-01,ZUUU-SARIN-01,departure,ZUUU
CN,2605,EVRA,departure,CN-2605-SARIN-ZWWW-01,SARIN-ZWWW-01,arrival,ZWWW
CN,2605,EVRA,arrival,CN-2605-ZWWW-SARIN-01,ZWWW-SARIN-01,departure,ZWWW
CN,2605,EYKA,departure,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,arrival,ZBTJ
CN,2605,EYKA,departure,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,arrival,ZSPD
CN,2605,EYKA,arrival,CN-2605-ZBTJ-INTIK-01,ZBTJ-INTIK-01,departure,ZBTJ
CN,2605,EYKA,arrival,CN-2605-ZSPD-NIXAL-01,ZSPD-NIXAL-01,departure,ZSPD
CN,2605,FAOR,departure,CN-2605-ASSAD-ZGSZ-02,ASSAD-ZGSZ-02,arrival,ZGSZ
CN,2605,FAOR,departure,CN-2605-LINSO-ZBAA-01,LINSO-ZBAA-01,arrival,ZBAA
CN,2605,FAOR,departure,CN-2605-LINSO-ZBAA-02,LINSO-ZBAA-02,arrival,ZBAA
CN,2605,FAOR,arrival,CN-2605-ZBAA-LINSO-01,ZBAA-LINSO-01,departure,ZBAA
CN,2605,FAOR,arrival,CN-2605-ZGSZ-ASSAD-02,ZGSZ-ASSAD-02,departure,ZGSZ
CN,2605,FIMP,departure,CN-2605-ASSAD-ZGGG-01,ASSAD-ZGGG-01,arrival,ZGGG
CN,2605,FIMP,departure,CN-2605-ASSAD-ZGSZ-01,ASSAD-ZGSZ-01,arrival,ZGSZ
CN,2605,FIMP,departure,CN-2605-MAGOG-ZSPD-01,MAGOG-ZSPD-01,arrival,ZSPD
CN,2605,FIMP,departure,CN-2605-SAGAG-ZUUU-01,SAGAG-ZUUU-01,arrival,ZUUU
CN,2605,FIMP,departure,CN-2605-TEBAK-ZBAA-01,TEBAK-ZBAA-01,arrival,ZBAA
CN,2605,FIMP,departure,CN-2605-TEBAK-ZHHH-01,TEBAK-ZHHH-01,arrival,ZHHH
CN,2605,FIMP,arrival,CN-2605-ZGGG-ASSAD-01,ZGGG-ASSAD-01,departure,ZGGG
CN,2605,FIMP,arrival,CN-2605-ZGSZ-ASSAD-01,ZGSZ-ASSAD-01,departure,ZGSZ
CN,2605,FIMP,arrival,CN-2605-ZSPD-MAGOG-01,ZSPD-MAGOG-01,departure,ZSPD
CN,2605,FIMP,arrival,CN-2605-ZSPD-MAGOG-02,ZSPD-MAGOG-02,departure,ZSPD
CN,2605,FIMP,arrival,CN-2605-ZUUU-SAGAG-01,ZUUU-SAGAG-01,departure,ZUUU
CN,2605,FMEE,departure,CN-2605-ASSAD-ZGGG-01,ASSAD-ZGGG-01,arrival,ZGGG
CN,2605,FMEE,departure,CN-2605-LINSO-ZBTJ-02,LINSO-ZBTJ-02,arrival,ZBTJ
CN,2605,FMEE,departure,CN-2605-LINSO-ZGGG-01,LINSO-ZGGG-01,arrival,ZGGG
CN,2605,FMEE,arrival,CN-2605-ZBTJ-LINSO-02,ZBTJ-LINSO-02,departure,ZBTJ
CN,2605,FMEE,arrival,CN-2605-ZBTJ-TEBAK-01,ZBTJ-TEBAK-01,departure,ZBTJ
CN,2605,FMEE,arrival,CN-2605-ZGGG-ASSAD-01,ZGGG-ASSAD-01,departure,ZGGG
CN,2605,FMEE,arrival,CN-2605-ZGGG-LINSO-01,ZGGG-LINSO-01,departure,ZGGG
CN,2605,FNLU,departure,CN-2605-KAMUD-ZBAA-01,KAMUD-ZBAA-01,arrival,ZBAA
CN,2605,FNLU,departure,CN-2605-LINSO-ZGGG-01,LINSO-ZGGG-01,arrival,ZGGG
CN,2605,FNLU,departure,CN-2605-PURPA-ZBAA-01,PURPA-ZBAA-01,arrival,ZBAA
CN,2605,FNLU,departure,CN-2605-PURPA-ZBAA-02,PURPA-ZBAA-02,arrival,ZBAA
CN,2605,FNLU,arrival,CN-2605-ZBAA-KAMUD-01,ZBAA-KAMUD-01,departure,ZBAA
CN,2605,FNLU,arrival,CN-2605-ZBAA-PURPA-01,ZBAA-PURPA-01,departure,ZBAA
CN,2605,FNLU,arrival,CN-2605-ZBAA-PURPA-02,ZBAA-PURPA-02,departure,ZBAA
CN,2605,FNLU,arrival,CN-2605-ZGGG-LINSO-01,ZGGG-LINSO-01,departure,ZGGG
CN,2605,FSIA,departure,CN-2605-LINSO-ZBAA-01,LINSO-ZBAA-01,arrival,ZBAA
CN,2605,FVHA,departure,CN-2605-LINSO-ZBAA-01,LINSO-ZBAA-01,arrival,ZBAA
CN,2605,FVHA,departure,CN-2605-LINSO-ZGGG-01,LINSO-ZGGG-01,arrival,ZGGG
CN,2605,FVHA,arrival,CN-2605-ZGGG-LINSO-01,ZGGG-LINSO-01,departure,ZGGG
CN,2605,GMMN,departure,CN-2605-INTIK-ZBAD-01,INTIK-ZBAD-01,arrival,ZBAD
CN,2605,GMMN,departure,CN-2605-MORIT-ZGSZ-01,MORIT-ZGSZ-01,arrival,ZGSZ
CN,2605,GMMN,departure,CN-2605-MORIT-ZLXY-01,MORIT-ZLXY-01,arrival,ZLXY
CN,2605,GMMN,departure,CN-2605-SARIN-ZBAD-01,SARIN-ZBAD-01,arrival,ZBAD
CN,2605,GMMN,departure,CN-2605-SARIN-ZGSZ-01,SARIN-ZGSZ-01,arrival,ZGSZ
CN,2605,GMMN,departure,CN-2605-SARIN-ZGSZ-02,SARIN-ZGSZ-02,arrival,ZGSZ
CN,2605,GMMN,departure,CN-2605-SARIN-ZLXY-01,SARIN-ZLXY-01,arrival,ZLXY
CN,2605,GMMN,departure,CN-2605-SARIN-ZLXY-02,SARIN-ZLXY-02,arrival,ZLXY
CN,2605,GMMN,arrival,CN-2605-ZBAD-INTIK-01,ZBAD-INTIK-01,departure,ZBAD
CN,2605,GMMN,arrival,CN-2605-ZBAD-SARIN-01,ZBAD-SARIN-01,departure,ZBAD
CN,2605,GMMN,arrival,CN-2605-ZGSZ-MORIT-01,ZGSZ-MORIT-01,departure,ZGSZ
CN,2605,GMMN,arrival,CN-2605-ZGSZ-SARIN-01,ZGSZ-SARIN-01,departure,ZGSZ
CN,2605,GMMN,arrival,CN-2605-ZGSZ-SARIN-03,ZGSZ-SARIN-03,departure,ZGSZ
CN,2605,GMMN,arrival,CN-2605-ZLXY-MORIT-01,ZLXY-MORIT-01,departure,ZLXY
CN,2605,GMMN,arrival,CN-2605-ZLXY-SARIN-01,ZLXY-SARIN-01,departure,ZLXY
CN,2605,GMMN,arrival,CN-2605-ZLXY-SARIN-02,ZLXY-SARIN-02,departure,ZLXY
CN,2605,HAAB,departure,CN-2605-LINSO-ZBAA-01,LINSO-ZBAA-01,arrival,ZBAA
CN,2605,HAAB,departure,CN-2605-LINSO-ZBAA-02,LINSO-ZBAA-02,arrival,ZBAA
CN,2605,HAAB,departure,CN-2605-LINSO-ZGGG-01,LINSO-ZGGG-01,arrival,ZGGG
CN,2605,HAAB,departure,CN-2605-LINSO-ZGHA-01,LINSO-ZGHA-01,arrival,ZGHA
CN,2605,HAAB,departure,CN-2605-LINSO-ZHCC-01,LINSO-ZHCC-01,arrival,ZHCC
CN,2605,HAAB,departure,CN-2605-LINSO-ZHHH-01,LINSO-ZHHH-01,arrival,ZHHH
CN,2605,HAAB,departure,CN-2605-LINSO-ZSPD-01,LINSO-ZSPD-01,arrival,ZSPD
CN,2605,HAAB,departure,CN-2605-LINSO-ZUTF-01,LINSO-ZUTF-01,arrival,ZUTF
CN,2605,HAAB,departure,CN-2605-LINSO-ZUUU-01,LINSO-ZUUU-01,arrival,ZUUU
CN,2605,HAAB,departure,CN-2605-PURPA-ZBAA-01,PURPA-ZBAA-01,arrival,ZBAA
CN,2605,HAAB,departure,CN-2605-PURPA-ZBAA-02,PURPA-ZBAA-02,arrival,ZBAA
CN,2605,HAAB,arrival,CN-2605-ZBAA-LINSO-01,ZBAA-LINSO-01,departure,ZBAA
CN,2605,HAAB,arrival,CN-2605-ZBAA-PURPA-01,ZBAA-PURPA-01,departure,ZBAA
CN,2605,HAAB,arrival,CN-2605-ZBAA-PURPA-02,ZBAA-PURPA-02,departure,ZBAA
CN,2605,HAAB,arrival,CN-2605-ZGGG-LINSO-01,ZGGG-LINSO-01,departure,ZGGG
CN,2605,HAAB,arrival,CN-2605-ZGGG-SIERA-01,ZGGG-SIERA-01,departure,ZGGG
CN,2605,HAAB,arrival,CN-2605-ZGHA-LINSO-01,ZGHA-LINSO-01,departure,ZGHA
CN,2605,HAAB,arrival,CN-2605-ZHCC-LINSO-01,ZHCC-LINSO-01,departure,ZHCC
CN,2605,HAAB,arrival,CN-2605-ZHHH-LINSO-01,ZHHH-LINSO-01,departure,ZHHH
CN,2605,HAAB,arrival,CN-2605-ZSPD-LINSO-01,ZSPD-LINSO-01,departure,ZSPD
CN,2605,HAAB,arrival,CN-2605-ZUCK-LINSO-01,ZUCK-LINSO-01,departure,ZUCK
CN,2605,HAAB,arrival,CN-2605-ZUTF-LINSO-01,ZUTF-LINSO-01,departure,ZUTF
CN,2605,HAAB,arrival,CN-2605-ZUUU-LINSO-01,ZUUU-LINSO-01,departure,ZUUU
CN,2605,HECA,departure,CN-2605-AGVUT-ZGGG-02R,AGVUT-ZGGG-02R,arrival,ZGGG
CN,2605,HECA,departure,CN-2605-AGVUT-ZUTF-01R,AGVUT-ZUTF-01R,arrival,ZUTF
CN,2605,HECA,departure,CN-2605-LINSO-ZBAA-01,LINSO-ZBAA-01,arrival,ZBAA
CN,2605,HECA,departure,CN-2605-LINSO-ZGGG-01,LINSO-ZGGG-01,arrival,ZGGG
CN,2605,HECA,departure,CN-2605-LINSO-ZGSZ-01,LINSO-ZGSZ-01,arrival,ZGSZ
CN,2605,HECA,departure,CN-2605-LINSO-ZLXY-01,LINSO-ZLXY-01,arrival,ZLXY
CN,2605,HECA,departure,CN-2605-LINSO-ZPPP-01,LINSO-ZPPP-01,arrival,ZPPP
CN,2605,HECA,departure,CN-2605-LINSO-ZSHC-01,LINSO-ZSHC-01,arrival,ZSHC
CN,2605,HECA,departure,CN-2605-LINSO-ZSPD-01,LINSO-ZSPD-01,arrival,ZSPD
CN,2605,HECA,departure,CN-2605-LINSO-ZSPD-02,LINSO-ZSPD-02,arrival,ZSPD
CN,2605,HECA,departure,CN-2605-LINSO-ZUTF-01,LINSO-ZUTF-01,arrival,ZUTF
CN,2605,HECA,departure,CN-2605-LINSO-ZUUU-01,LINSO-ZUUU-01,arrival,ZUUU
CN,2605,HECA,departure,CN-2605-SARIN-ZBAA-01,SARIN-ZBAA-01,arrival,ZBAA
CN,2605,HECA,departure,CN-2605-SARIN-ZGSZ-01,SARIN-ZGSZ-01,arrival,ZGSZ
CN,2605,HECA,departure,CN-2605-SARIN-ZGSZ-02,SARIN-ZGSZ-02,arrival,ZGSZ
CN,2605,HECA,departure,CN-2605-SARIN-ZLXY-01,SARIN-ZLXY-01,arrival,ZLXY
CN,2605,HECA,departure,CN-2605-SARIN-ZLXY-02,SARIN-ZLXY-02,arrival,ZLXY
CN,2605,HECA,departure,CN-2605-SARIN-ZSHC-01,SARIN-ZSHC-01,arrival,ZSHC
CN,2605,HECA,departure,CN-2605-SARIN-ZSPD-02,SARIN-ZSPD-02,arrival,ZSPD
CN,2605,HECA,departure,CN-2605-SARIN-ZUTF-01,SARIN-ZUTF-01,arrival,ZUTF
CN,2605,HECA,departure,CN-2605-SARIN-ZUUU-01,SARIN-ZUUU-01,arrival,ZUUU
CN,2605,HECA,arrival,CN-2605-ZBAA-SARIN-01,ZBAA-SARIN-01,departure,ZBAA
CN,2605,HECA,arrival,CN-2605-ZGGG-AGVUT-02R,ZGGG-AGVUT-02R,departure,ZGGG
CN,2605,HECA,arrival,CN-2605-ZGGG-LINSO-01,ZGGG-LINSO-01,departure,ZGGG
CN,2605,HECA,arrival,CN-2605-ZGSZ-LINSO-01,ZGSZ-LINSO-01,departure,ZGSZ
CN,2605,HECA,arrival,CN-2605-ZGSZ-SARIN-01,ZGSZ-SARIN-01,departure,ZGSZ
CN,2605,HECA,arrival,CN-2605-ZGSZ-SARIN-03,ZGSZ-SARIN-03,departure,ZGSZ
CN,2605,HECA,arrival,CN-2605-ZLXY-LINSO-01,ZLXY-LINSO-01,departure,ZLXY
CN,2605,HECA,arrival,CN-2605-ZLXY-SARIN-01,ZLXY-SARIN-01,departure,ZLXY
CN,2605,HECA,arrival,CN-2605-ZLXY-SARIN-02,ZLXY-SARIN-02,departure,ZLXY
CN,2605,HECA,arrival,CN-2605-ZPPP-LINSO-01,ZPPP-LINSO-01,departure,ZPPP
CN,2605,HECA,arrival,CN-2605-ZSHC-LINSO-01,ZSHC-LINSO-01,departure,ZSHC
CN,2605,HECA,arrival,CN-2605-ZSHC-SARIN-01,ZSHC-SARIN-01,departure,ZSHC
CN,2605,HECA,arrival,CN-2605-ZSPD-LINSO-01,ZSPD-LINSO-01,departure,ZSPD
CN,2605,HECA,arrival,CN-2605-ZSPD-LINSO-02,ZSPD-LINSO-02,departure,ZSPD
CN,2605,HECA,arrival,CN-2605-ZSPD-SARIN-01,ZSPD-SARIN-01,departure,ZSPD
CN,2605,HECA,arrival,CN-2605-ZUTF-AGVUT-01R,ZUTF-AGVUT-01R,departure,ZUTF
CN,2605,HECA,arrival,CN-2605-ZUTF-LINSO-01,ZUTF-LINSO-01,departure,ZUTF
CN,2605,HECA,arrival,CN-2605-ZUTF-SARIN-01,ZUTF-SARIN-01,departure,ZUTF
CN,2605,HECA,arrival,CN-2605-ZUUU-LINSO-01,ZUUU-LINSO-01,departure,ZUUU
CN,2605,HECA,arrival,CN-2605-ZUUU-SARIN-01,ZUUU-SARIN-01,departure,ZUUU
CN,2605,HEGN,departure,CN-2605-LINSO-ZSPD-01,LINSO-ZSPD-01,arrival,ZSPD
CN,2605,HEGN,departure,CN-2605-RULAD-ZBAA-01,RULAD-ZBAA-01,arrival,ZBAA
CN,2605,HEGN,arrival,CN-2605-ZBAA-RULAD-01,ZBAA-RULAD-01,departure,ZBAA
CN,2605,HEGN,arrival,CN-2605-ZSPD-LINSO-01,ZSPD-LINSO-01,departure,ZSPD
CN,2605,HESN,departure,CN-2605-LINSO-ZSPD-01,LINSO-ZSPD-01,arrival,ZSPD
CN,2605,HESN,departure,CN-2605-RULAD-ZBAA-01,RULAD-ZBAA-01,arrival,ZBAA
CN,2605,HESN,departure,CN-2605-RULAD-ZLXY-01,RULAD-ZLXY-01,arrival,ZLXY
CN,2605,HESN,arrival,CN-2605-ZBAA-RULAD-01,ZBAA-RULAD-01,departure,ZBAA
CN,2605,HESN,arrival,CN-2605-ZLXY-RULAD-01,ZLXY-RULAD-01,departure,ZLXY
CN,2605,HESN,arrival,CN-2605-ZSPD-LINSO-01,ZSPD-LINSO-01,departure,ZSPD
CN,2605,HKJK,departure,CN-2605-ASSAD-ZGGG-01,ASSAD-ZGGG-01,arrival,ZGGG
CN,2605,HKJK,departure,CN-2605-LINSO-ZBAA-01,LINSO-ZBAA-01,arrival,ZBAA
CN,2605,HKJK,departure,CN-2605-LINSO-ZGGG-01,LINSO-ZGGG-01,arrival,ZGGG
CN,2605,HKJK,departure,CN-2605-LINSO-ZGSZ-01,LINSO-ZGSZ-01,arrival,ZGSZ
CN,2605,HKJK,departure,CN-2605-LINSO-ZHHH-01,LINSO-ZHHH-01,arrival,ZHHH
CN,2605,HKJK,departure,CN-2605-LINSO-ZLXY-01,LINSO-ZLXY-01,arrival,ZLXY
CN,2605,HKJK,departure,CN-2605-LINSO-ZPPP-01,LINSO-ZPPP-01,arrival,ZPPP
CN,2605,HKJK,departure,CN-2605-LINSO-ZSPD-01,LINSO-ZSPD-01,arrival,ZSPD
CN,2605,HKJK,departure,CN-2605-SARIN-ZGSZ-01,SARIN-ZGSZ-01,arrival,ZGSZ
CN,2605,HKJK,departure,CN-2605-SARIN-ZGSZ-02,SARIN-ZGSZ-02,arrival,ZGSZ
CN,2605,HKJK,departure,CN-2605-SARIN-ZLXY-01,SARIN-ZLXY-01,arrival,ZLXY
CN,2605,HKJK,departure,CN-2605-SARIN-ZLXY-02,SARIN-ZLXY-02,arrival,ZLXY
CN,2605,HKJK,departure,CN-2605-TEBAK-ZGHA-01,TEBAK-ZGHA-01,arrival,ZGHA
CN,2605,HKJK,arrival,CN-2605-ZGGG-ASSAD-01,ZGGG-ASSAD-01,departure,ZGGG
CN,2605,HKJK,arrival,CN-2605-ZGGG-ASSAD-02,ZGGG-ASSAD-02,departure,ZGGG
CN,2605,HKJK,arrival,CN-2605-ZGGG-LINSO-01,ZGGG-LINSO-01,departure,ZGGG
CN,2605,HKJK,arrival,CN-2605-ZGHA-TEBAK-01,ZGHA-TEBAK-01,departure,ZGHA
CN,2605,HKJK,arrival,CN-2605-ZGSZ-ASSAD-02,ZGSZ-ASSAD-02,departure,ZGSZ
CN,2605,HKJK,arrival,CN-2605-ZGSZ-LINSO-01,ZGSZ-LINSO-01,departure,ZGSZ
CN,2605,HKJK,arrival,CN-2605-ZGSZ-SARIN-01,ZGSZ-SARIN-01,departure,ZGSZ
CN,2605,HKJK,arrival,CN-2605-ZGSZ-SARIN-03,ZGSZ-SARIN-03,departure,ZGSZ
CN,2605,HKJK,arrival,CN-2605-ZHHH-LINSO-01,ZHHH-LINSO-01,departure,ZHHH
CN,2605,HKJK,arrival,CN-2605-ZLXY-LINSO-01,ZLXY-LINSO-01,departure,ZLXY
CN,2605,HKJK,arrival,CN-2605-ZLXY-SARIN-01,ZLXY-SARIN-01,departure,ZLXY
CN,2605,HKJK,arrival,CN-2605-ZLXY-SARIN-02,ZLXY-SARIN-02,departure,ZLXY
CN,2605,HKJK,arrival,CN-2605-ZPPP-LINSO-01,ZPPP-LINSO-01,departure,ZPPP
CN,2605,HKJK,arrival,CN-2605-ZSPD-LINSO-01,ZSPD-LINSO-01,departure,ZSPD
CN,2605,HLLT,departure,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,arrival,ZBAA
CN,2605,HLLT,departure,CN-2605-LINSO-ZBAA-01,LINSO-ZBAA-01,arrival,ZBAA
CN,2605,HLLT,departure,CN-2605-SARIN-ZBAA-01,SARIN-ZBAA-01,arrival,ZBAA
CN,2605,HLLT,arrival,CN-2605-ZBAA-INTIK-01,ZBAA-INTIK-01,departure,ZBAA
CN,2605,HLLT,arrival,CN-2605-ZBAA-SARIN-01,ZBAA-SARIN-01,departure,ZBAA
CN,2605,HSSS,departure,CN-2605-KAMUD-ZBAA-01,KAMUD-ZBAA-01,arrival,ZBAA
CN,2605,HSSS,departure,CN-2605-PURPA-ZBAA-01,PURPA-ZBAA-01,arrival,ZBAA
CN,2605,HSSS,departure,CN-2605-PURPA-ZBAA-02,PURPA-ZBAA-02,arrival,ZBAA
CN,2605,HSSS,departure,CN-2605-SARIN-ZBAA-01,SARIN-ZBAA-01,arrival,ZBAA
CN,2605,HSSS,departure,CN-2605-SARIN-ZLLL-01,SARIN-ZLLL-01,arrival,ZLLL
CN,2605,HSSS,arrival,CN-2605-ZBAA-KAMUD-01,ZBAA-KAMUD-01,departure,ZBAA
CN,2605,HSSS,arrival,CN-2605-ZBAA-PURPA-01,ZBAA-PURPA-01,departure,ZBAA
CN,2605,HSSS,arrival,CN-2605-ZBAA-PURPA-02,ZBAA-PURPA-02,departure,ZBAA
CN,2605,HSSS,arrival,CN-2605-ZBAA-SARIN-01,ZBAA-SARIN-01,departure,ZBAA
CN,2605,HSSS,arrival,CN-2605-ZLLL-SARIN-01,ZLLL-SARIN-01,departure,ZLLL
CN,2605,HTDA,departure,CN-2605-LINSO-ZGGG-01,LINSO-ZGGG-01,arrival,ZGGG
CN,2605,HTZA,arrival,CN-2605-ZGGG-LINSO-01,ZGGG-LINSO-01,departure,ZGGG
CN,2605,KATL,departure,CN-2605-LAMEN-ZSPD-01,LAMEN-ZSPD-01,arrival,ZSPD
CN,2605,KATL,departure,CN-2605-MAGIT-ZSPD-01,MAGIT-ZSPD-01,arrival,ZSPD
CN,2605,KATL,departure,CN-2605-MAGIT-ZSPD-02,MAGIT-ZSPD-02,arrival,ZSPD
CN,2605,KATL,departure,CN-2605-POLHO-ZSPD-01,POLHO-ZSPD-01,arrival,ZSPD
CN,2605,KATL,departure,CN-2605-SIMLI-ZSPD-01,SIMLI-ZSPD-01,arrival,ZSPD
CN,2605,KATL,departure,CN-2605-SIMLI-ZSPD-02,SIMLI-ZSPD-02,arrival,ZSPD
CN,2605,KATL,arrival,CN-2605-ZSPD-ARGUK-01,ZSPD-ARGUK-01,departure,ZSPD
CN,2605,KATL,arrival,CN-2605-ZSPD-ARGUK-02,ZSPD-ARGUK-02,departure,ZSPD
CN,2605,KATL,arrival,CN-2605-ZSPD-LAMEN-01,ZSPD-LAMEN-01,departure,ZSPD
CN,2605,KATL,arrival,CN-2605-ZSPD-LAMEN-02,ZSPD-LAMEN-02,departure,ZSPD
CN,2605,KATL,arrival,CN-2605-ZSPD-POLHO-01,ZSPD-POLHO-01,departure,ZSPD
CN,2605,KATL,arrival,CN-2605-ZSPD-SIMLI-01,ZSPD-SIMLI-01,departure,ZSPD
CN,2605,KATL,arrival,CN-2605-ZSPD-SIMLI-02,ZSPD-SIMLI-02,departure,ZSPD
CN,2605,KBFI,departure,CN-2605-AGAVO-ZBAA-01,AGAVO-ZBAA-01,arrival,ZBAA
CN,2605,KBFI,departure,CN-2605-LAMEN-ZBAA-01,LAMEN-ZBAA-01,arrival,ZBAA
CN,2605,KBFI,departure,CN-2605-LAMEN-ZGSZ-01,LAMEN-ZGSZ-01,arrival,ZGSZ
CN,2605,KBFI,departure,CN-2605-LAMEN-ZGSZ-02,LAMEN-ZGSZ-02,arrival,ZGSZ
CN,2605,KBFI,departure,CN-2605-LAMEN-ZHEC-01,LAMEN-ZHEC-01,arrival,ZHEC
CN,2605,KBFI,departure,CN-2605-LAMEN-ZSPD-01,LAMEN-ZSPD-01,arrival,ZSPD
CN,2605,KBFI,departure,CN-2605-LAMEN-ZSSS-01,LAMEN-ZSSS-01,arrival,ZSSS
CN,2605,KBFI,departure,CN-2605-LAMEN-ZUCK-01,LAMEN-ZUCK-01,arrival,ZUCK
CN,2605,KBFI,departure,CN-2605-MAGIT-ZBAA-01,MAGIT-ZBAA-01,arrival,ZBAA
CN,2605,KBFI,departure,CN-2605-MAGIT-ZBAD-01,MAGIT-ZBAD-01,arrival,ZBAD
CN,2605,KBFI,departure,CN-2605-MAGIT-ZGSZ-01,MAGIT-ZGSZ-01,arrival,ZGSZ
CN,2605,KBFI,departure,CN-2605-MAGIT-ZHEC-01,MAGIT-ZHEC-01,arrival,ZHEC
CN,2605,KBFI,departure,CN-2605-MAGIT-ZLXY-01,MAGIT-ZLXY-01,arrival,ZLXY
CN,2605,KBFI,departure,CN-2605-MAGIT-ZSPD-01,MAGIT-ZSPD-01,arrival,ZSPD
CN,2605,KBFI,departure,CN-2605-MAGIT-ZSPD-02,MAGIT-ZSPD-02,arrival,ZSPD
CN,2605,KBFI,departure,CN-2605-MAGIT-ZSSS-01,MAGIT-ZSSS-01,arrival,ZSSS
CN,2605,KBFI,departure,CN-2605-POLHO-ZBAA-01,POLHO-ZBAA-01,arrival,ZBAA
CN,2605,KBFI,departure,CN-2605-POLHO-ZBAD-01,POLHO-ZBAD-01,arrival,ZBAD
CN,2605,KBFI,departure,CN-2605-POLHO-ZGGG-01,POLHO-ZGGG-01,arrival,ZGGG
CN,2605,KBFI,departure,CN-2605-POLHO-ZLXY-01,POLHO-ZLXY-01,arrival,ZLXY
CN,2605,KBFI,departure,CN-2605-POLHO-ZSPD-01,POLHO-ZSPD-01,arrival,ZSPD
CN,2605,KBFI,departure,CN-2605-POLHO-ZSSS-01,POLHO-ZSSS-01,arrival,ZSSS
CN,2605,KBFI,departure,CN-2605-SIMLI-ZBAA-01,SIMLI-ZBAA-01,arrival,ZBAA
CN,2605,KBFI,departure,CN-2605-SIMLI-ZBAD-01,SIMLI-ZBAD-01,arrival,ZBAD
CN,2605,KBFI,departure,CN-2605-SIMLI-ZLXY-01,SIMLI-ZLXY-01,arrival,ZLXY
CN,2605,KBFI,departure,CN-2605-SIMLI-ZSPD-01,SIMLI-ZSPD-01,arrival,ZSPD
CN,2605,KBFI,departure,CN-2605-SIMLI-ZSPD-02,SIMLI-ZSPD-02,arrival,ZSPD
CN,2605,KBFI,departure,CN-2605-SIMLI-ZSSS-01,SIMLI-ZSSS-01,arrival,ZSSS
CN,2605,KBFI,arrival,CN-2605-ZBAA-AGAVO-01,ZBAA-AGAVO-01,departure,ZBAA
CN,2605,KBFI,arrival,CN-2605-ZBAA-ARGUK-01,ZBAA-ARGUK-01,departure,ZBAA
CN,2605,KBFI,arrival,CN-2605-ZBAA-LAMEN-01,ZBAA-LAMEN-01,departure,ZBAA
CN,2605,KBFI,arrival,CN-2605-ZBAA-POLHO-01,ZBAA-POLHO-01,departure,ZBAA
CN,2605,KBFI,arrival,CN-2605-ZBAA-SIMLI-01,ZBAA-SIMLI-01,departure,ZBAA
CN,2605,KBFI,arrival,CN-2605-ZBAD-ARGUK-01,ZBAD-ARGUK-01,departure,ZBAD
CN,2605,KBFI,arrival,CN-2605-ZBAD-POLHO-01,ZBAD-POLHO-01,departure,ZBAD
CN,2605,KBFI,arrival,CN-2605-ZBAD-SIMLI-01,ZBAD-SIMLI-01,departure,ZBAD
